3,social_learning_factor_high,3,2024,0.0,0.0,NATURAL_GAS_BOILER,TOTAL,473436,473436,0,473436,0,0.0,0.0,0.0,0.0,0.0,HIGH,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
3,social_learning_factor_high,3,2025,0.0,0.024943310657596373,NATURAL_GAS_BOILER,TOTAL,469234,34295,38497,507731,43361,0.28628616668410206,0.5889473298806632,0.9984237329427902,1820.4410876132931,0.6853737478836871,HIGH,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
3,social_learning_factor_high,3,2026,0.0,0.024943310657596373,NATURAL_GAS_BOILER,TOTAL,463118,34357,40473,542088,45329,0.2871448339553821,0.5809270785097986,0.9360333874352873,1800.7857662864833,0.6848476813375615,HIGH,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
3,social_learning_factor_high,3,2027,0.0,0.024943310657596373,NATURAL_GAS_BOILER,TOTAL,455795,36090,43413,578178,48103,0.2875844019664513,0.5844620407290966,0.9232240199938231,1769.664615512546,0.6929775807744827,HIGH,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
3,social_learning_factor_high,3,2028,0.0,0.024943310657596373,NATURAL_GAS_BOILER,TOTAL,445161,28593,39227,606771,43810,0.28546205835311794,0.5840670653899724,0.9031084818964921,1823.6032640949554,0.6967931965740374,HIGH,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
3,social_learning_factor_high,3,2029,0.0,0.024943310657596373,NATURAL_GAS_BOILER,TOTAL,435377,28848,38632,635619,43338,0.28709303467767705,0.5861098226936166,0.9187810538604735,1821.2717245835063,0.6966008986021478,HIGH,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
3,social_learning_factor_high,3,2030,0.0,0.035147392290249435,NATURAL_GAS_BOILER,TOTAL,422605,27256,40028,662875,44846,0.28397788349852326,0.5784529057868888,0.8975993547737756,1806.6376711412388,0.6892092016045605,HIGH,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
3,social_learning_factor_high,3,2031,0.0,0.05215419501133787,NATURAL_GAS_BOILER,TOTAL,408077,22640,37168,685515,42458,0.2864809294447626,0.5789259270130979,0.8815588879758467,1824.799401761741,0.6926735197368448,HIGH,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
3,social_learning_factor_high,3,2032,0.0,0.06462585034013606,NATURAL_GAS_BOILER,TOTAL,391456,23500,40121,709015,45478,0.28708668688835337,0.5715876592232754,0.8769779046997432,1797.5244733717402,0.6817273364396376,HIGH,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
3,social_learning_factor_high,3,2033,0.0,0.08616780045351474,NATURAL_GAS_BOILER,TOTAL,374439,19839,36856,728854,42544,0.28605860297838154,0.5720446850833472,0.8370985064075458,1823.003408236179,0.6906400742561676,HIGH,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
3,social_learning_factor_high,3,2034,0.0,0.10204081632653061,NATURAL_GAS_BOILER,TOTAL,352135,21213,43517,750067,48267,0.28510057408187844,0.5691899898116238,0.8162168235920425,1767.5513912196739,0.6904405041638121,HIGH,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
3,social_learning_factor_high,3,2035,0.0,0.11224489795918367,NATURAL_GAS_BOILER,TOTAL,330927,14869,36077,764936,42117,0.2850741989372141,0.5624316532444869,0.7511349355130899,1794.8532184153667,0.6926488183011292,HIGH,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
3,social_learning_factor_high,3,2036,0.0,0.12811791383219956,NATURAL_GAS_BOILER,TOTAL,307322,15822,39427,780758,44653,0.2855838238849264,0.5565762575703904,0.7380500788233213,1816.9287393904106,0.6857952315709728,HIGH,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
3,social_learning_factor_high,3,2037,0.0,0.1417233560090703,NATURAL_GAS_BOILER,TOTAL,285882,12855,34295,793613,36992,0.30076324583344344,0.553848082008361,0.6878247098018174,1763.5316554930796,0.6884393400863288,HIGH,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
3,social_learning_factor_high,3,2038,0.0,0.15873015873015872,NATURAL_GAS_BOILER,TOTAL,262988,11463,34357,805076,37133,0.3050680252751232,0.5507354136247582,0.6604438645908433,1734.4249589314088,0.6880742838264227,HIGH,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
3,social_learning_factor_high,3,2039,0.0,0.17346938775510204,NATURAL_GAS_BOILER,TOTAL,239086,12188,36090,817264,38533,0.30791555885280525,0.5507058373901769,0.6166186833104462,1701.4897620221627,0.6962224913916362,HIGH,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
3,social_learning_factor_high,3,2040,0.0,0.19160997732426305,NATURAL_GAS_BOILER,TOTAL,218835,8342,28593,825606,37636,0.29064508381210247,0.5312751697773693,0.5259379056350221,1836.842066106919,0.6867236737543699,HIGH,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
3,social_learning_factor_high,3,2041,0.0,0.20294784580498867,NATURAL_GAS_BOILER,TOTAL,197996,8009,28848,833615,39788,0.2912293763547384,0.5249184772530516,0.48713265423366964,1817.5264652659093,0.684197157487203,HIGH,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
3,social_learning_factor_high,3,2042,0.0,0.21541950113378686,NATURAL_GAS_BOILER,TOTAL,177195,6455,27256,840070,39193,0.29018472400406886,0.50859005091373,0.4270150740782543,1798.7142601995254,0.6703041218455069,HIGH,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
3,social_learning_factor_high,3,2043,0.0,0.23469387755102042,NATURAL_GAS_BOILER,TOTAL,160355,5800,22640,845870,37782,0.2906266445008326,0.5069361154576145,0.377761828897598,1807.5330316023503,0.6774200900525021,HIGH,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
3,social_learning_factor_high,3,2044,0.0,0.2437641723356009,NATURAL_GAS_BOILER,TOTAL,143475,6620,23500,852490,37961,0.2923738577119073,0.49185130504936087,0.32190106554871184,1797.6724796501674,0.6641071034268525,HIGH,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
3,social_learning_factor_high,3,2045,0.0,0.2437641723356009,NATURAL_GAS_BOILER,TOTAL,128941,5305,19839,857795,37580,0.2895834570951286,0.48719090377242125,0.26713547606936416,1823.167429483768,0.6681616594029695,HIGH,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
3,social_learning_factor_high,3,2046,0.0,0.2437641723356009,NATURAL_GAS_BOILER,TOTAL,111826,4098,21213,861893,40840,0.29394378807658383,0.48266510665423956,0.22671596073605452,1780.2625857002938,0.668132220884252,HIGH,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
3,social_learning_factor_high,3,2047,0.0,0.2437641723356009,NATURAL_GAS_BOILER,TOTAL,101458,4501,14869,866394,36709,0.2895500275678921,0.4682663893311177,0.1832437347781785,1805.9055000136207,0.654667470460581,HIGH,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
3,social_learning_factor_high,3,2048,0.0,0.2437641723356009,NATURAL_GAS_BOILER,TOTAL,89401,3765,15822,870159,38254,0.28425582732968274,0.46417092257206577,0.14571101060464742,1809.1399069378365,0.6566801085284407,HIGH,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
3,social_learning_factor_high,3,2049,0.0,0.2437641723356009,NATURAL_GAS_BOILER,TOTAL,80355,3809,12855,873968,39572,0.27755965171158636,0.4570585385918901,0.11791829817680556,1774.0769736177094,0.6521980717693454,HIGH,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
3,social_learning_factor_high,3,2050,0.0,0.2437641723356009,NATURAL_GAS_BOILER,TOTAL,73301,4409,11463,878377,38402,0.2802442770353439,0.45780778519640164,0.10154634508860788,1784.8943284203947,0.6561343318894495,HIGH,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
