scenario,scenario_name,iteration,year,nbh_in_grid_congestion_perc,nbh_with_dh_perc,heating_system,ownership,installed_current,installed_annually,removed_annually,installed_cumulative,avg_att,avg_util,avg_sub_norm,avg_eac,avg_pbc,SLF,ELF,GRR,DHCT,DHES,SHAES,DHCO,GCHPB
1,baseline,1,2024,0.0,0.0,NATURAL_GAS_BOILER,TOTAL,211360,211360,0,211360,0.0,0.0,0.0,0.0,0.0,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2025,0.0,0.0,NATURAL_GAS_BOILER,TOTAL,198510,12323,25173,223683,0.0046908811271040825,0.010178214426799077,0.011047082046838663,24.32284754885384,0.01200732552669752,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2026,0.0,0.0,NATURAL_GAS_BOILER,TOTAL,191709,7187,13988,230870,0.02057895597467282,0.04569788409345538,0.04396063655280792,108.95281380935079,0.05407086013304995,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2027,0.0,0.0,NATURAL_GAS_BOILER,TOTAL,184092,9425,17042,240295,0.007651270071669289,0.016528167023133852,0.01470061192382141,40.00550749742868,0.019487132673622048,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2028,0.0,0.0,NATURAL_GAS_BOILER,TOTAL,176353,10057,17796,250352,0.005680790980874732,0.011922453950840906,0.009773218909554637,29.58659653164169,0.014003008274162954,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2029,0.0,0.0,NATURAL_GAS_BOILER,TOTAL,168842,8289,15800,258641,0.0045059970333927125,0.009672301823137951,0.006905556374638439,23.613910031485826,0.011394403419719694,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2030,0.0,0.0,NATURAL_GAS_BOILER,TOTAL,162210,9122,15754,267763,0.004398552802891579,0.009559450946531838,0.005825499581751716,22.688639243844385,0.011279750327745202,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2031,0.0,0.0,NATURAL_GAS_BOILER,TOTAL,153836,11050,19424,278813,0.004271632734033732,0.00923861346578572,0.004775586845407164,22.020792224243994,0.010894273709703028,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2032,0.0,0.0,NATURAL_GAS_BOILER,TOTAL,146679,7420,14577,286233,0.007245717224315134,0.015530196981525163,0.006673999807205152,37.264590764359305,0.01829169023392849,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2033,0.0,0.0,NATURAL_GAS_BOILER,TOTAL,138346,7077,15410,293310,0.014748401437238141,0.03223412839801748,0.01072411341921877,76.2858948691558,0.03806270405161068,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2034,0.0,0.0,NATURAL_GAS_BOILER,TOTAL,127939,10261,20668,303571,0.005580148603104411,0.012012117598130107,0.0028817869669768566,27.556181384495837,0.014156107263138722,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
