scenario,scenario_name,iteration,dwelling_id,type,ownership,construction_year,adoption_year,hs_nb,old_hs,old_hs_age,trigger,adopted_hs,hs_in_ranking,hs_rank,hs_utility,hs_EAC,hs_PBC,hs_SN,hs_att
1,baseline,1,0,TERRACED,PRIVATELY_OWNED,2001,2024,1,NATURAL_GAS_BOILER,9,initialization,NONE,NONE,0,0,0,0,0,0
1,baseline,1,0,TERRACED,PRIVATELY_OWNED,2001,2027,2,NATURAL_GAS_BOILER,12,end_of_life,HYBRID_HEAT_PUMP,HYBRID_HEAT_PUMP,1,0.6201301318451211,881.0,0.7290550154138011,0.0,0.8045607294155219
1,baseline,1,0,TERRACED,PRIVATELY_OWNED,2001,2027,2,NATURAL_GAS_BOILER,12,end_of_life,HYBRID_HEAT_PUMP,ELECTRIC_HEAT_PUMP,2,0.613189527080823,1035.0,0.7459244729751149,0.0,0.6954392705844781
1,baseline,1,0,TERRACED,PRIVATELY_OWNED,2001,2027,2,NATURAL_GAS_BOILER,12,end_of_life,HYBRID_HEAT_PUMP,NATURAL_GAS_BOILER,3,0.5980210380365863,716.0,0.820891374700999,0.0,0.3045607294155219
1,baseline,1,0,TERRACED,PRIVATELY_OWNED,2001,2027,2,NATURAL_GAS_BOILER,12,end_of_life,HYBRID_HEAT_PUMP,NATURAL_GAS_BLOCK,4,0.0,717.0,0.0,0.0,0.0
1,baseline,1,0,TERRACED,PRIVATELY_OWNED,2001,2027,2,NATURAL_GAS_BOILER,12,end_of_life,HYBRID_HEAT_PUMP,DISTRICT_HEATING,5,0.0,789.0,0.0,0.0,0.0
1,baseline,1,0,TERRACED,PRIVATELY_OWNED,2001,2042,3,HYBRID_HEAT_PUMP,15,end_of_life,HYBRID_HEAT_PUMP,HYBRID_HEAT_PUMP,1,0.6888227357529442,452.0,0.8320939212755357,0.0,0.8045607294155219
1,baseline,1,0,TERRACED,PRIVATELY_OWNED,2001,2042,3,HYBRID_HEAT_PUMP,15,end_of_life,HYBRID_HEAT_PUMP,DISTRICT_HEATING,2,0.6584652512566933,772.0,0.7865576945311595,0.0,0.8045607294155219
1,baseline,1,0,TERRACED,PRIVATELY_OWNED,2001,2042,3,HYBRID_HEAT_PUMP,15,end_of_life,HYBRID_HEAT_PUMP,ELECTRIC_HEAT_PUMP,3,0.6501614020529012,564.0,0.8013822854332322,0.0,0.6954392705844781
1,baseline,1,0,TERRACED,PRIVATELY_OWNED,2001,2042,3,HYBRID_HEAT_PUMP,15,end_of_life,HYBRID_HEAT_PUMP,NATURAL_GAS_BOILER,4,0.5755500474532171,715.0,0.7871848888259453,0.0,0.3045607294155219
1,baseline,1,0,TERRACED,PRIVATELY_OWNED,2001,2042,3,HYBRID_HEAT_PUMP,15,end_of_life,HYBRID_HEAT_PUMP,NATURAL_GAS_BLOCK,5,0.0,717.0,0.0,0.0,0.0
1,baseline,1,64,TERRACED,PRIVATELY_OWNED,2002,2024,1,NATURAL_GAS_BOILER,3,initialization,NONE,NONE,0,0,0,0,0,0
1,baseline,1,64,TERRACED,PRIVATELY_OWNED,2002,2033,2,NATURAL_GAS_BOILER,12,end_of_life,ELECTRIC_HEAT_PUMP,ELECTRIC_HEAT_PUMP,1,0.6125589394247687,1492.0,0.6829244572719286,0.0,0.9436558074608976
1,baseline,1,64,TERRACED,PRIVATELY_OWNED,2002,2033,2,NATURAL_GAS_BOILER,12,end_of_life,ELECTRIC_HEAT_PUMP,DISTRICT_HEATING,2,0.565785100060323,1467.0,0.7095916019557089,0.0,0.5563441925391024
1,baseline,1,64,TERRACED,PRIVATELY_OWNED,2002,2033,2,NATURAL_GAS_BOILER,12,end_of_life,ELECTRIC_HEAT_PUMP,HYBRID_HEAT_PUMP,3,0.5462045869362464,1359.0,0.6802208322695941,0.0,0.5563441925391024
1,baseline,1,64,TERRACED,PRIVATELY_OWNED,2002,2033,2,NATURAL_GAS_BOILER,12,end_of_life,ELECTRIC_HEAT_PUMP,NATURAL_GAS_BOILER,4,0.5040571317510257,1337.0,0.741999649491763,0.0,0.05634419253910239
1,baseline,1,64,TERRACED,PRIVATELY_OWNED,2002,2033,2,NATURAL_GAS_BOILER,12,end_of_life,ELECTRIC_HEAT_PUMP,NATURAL_GAS_BLOCK,5,0.0,1338.0,0.0,0.0,0.0
1,baseline,1,64,TERRACED,PRIVATELY_OWNED,2002,2048,3,ELECTRIC_HEAT_PUMP,15,end_of_life,ELECTRIC_HEAT_PUMP,ELECTRIC_HEAT_PUMP,1,0.6848783931252536,1045.0,0.791403637822656,0.0,0.9436558074608976
1,baseline,1,64,TERRACED,PRIVATELY_OWNED,2002,2048,3,ELECTRIC_HEAT_PUMP,15,end_of_life,ELECTRIC_HEAT_PUMP,HYBRID_HEAT_PUMP,2,0.588655871205601,946.0,0.743897758673626,0.0,0.5563441925391024
1,baseline,1,64,TERRACED,PRIVATELY_OWNED,2002,2048,3,ELECTRIC_HEAT_PUMP,15,end_of_life,ELECTRIC_HEAT_PUMP,DISTRICT_HEATING,3,0.5721133357545163,1459.0,0.7190839554969989,0.0,0.5563441925391024
1,baseline,1,64,TERRACED,PRIVATELY_OWNED,2002,2048,3,ELECTRIC_HEAT_PUMP,15,end_of_life,ELECTRIC_HEAT_PUMP,NATURAL_GAS_BOILER,4,0.4851309770297957,1336.0,0.7136104174099179,0.0,0.05634419253910239
1,baseline,1,64,TERRACED,PRIVATELY_OWNED,2002,2048,3,ELECTRIC_HEAT_PUMP,15,end_of_life,ELECTRIC_HEAT_PUMP,NATURAL_GAS_BLOCK,5,0.0,1338.0,0.0,0.0,0.0
1,baseline,1,1,SEMIDETACHED,PRIVATELY_OWNED,1930,2024,1,NATURAL_GAS_BOILER,3,initialization,NONE,NONE,0,0,0,0,0,0
1,baseline,1,1,SEMIDETACHED,PRIVATELY_OWNED,1930,2033,2,NATURAL_GAS_BOILER,12,end_of_life,HYBRID_HEAT_PUMP,HYBRID_HEAT_PUMP,1,0.514247502642291,2323.0,0.6033124840439111,0.0,0.6722350796781015
1,baseline,1,1,SEMIDETACHED,PRIVATELY_OWNED,1930,2033,2,NATURAL_GAS_BOILER,12,end_of_life,HYBRID_HEAT_PUMP,ELECTRIC_HEAT_PUMP,2,0.4861098977296442,3541.0,0.5222236165139917,0.0,0.8277649203218985
1,baseline,1,1,SEMIDETACHED,PRIVATELY_OWNED,1930,2033,2,NATURAL_GAS_BOILER,12,end_of_life,HYBRID_HEAT_PUMP,NATURAL_GAS_BOILER,3,0.47342485584306715,2021.0,0.6670785138450753,0.0,0.17223507967810148
1,baseline,1,1,SEMIDETACHED,PRIVATELY_OWNED,1930,2033,2,NATURAL_GAS_BOILER,12,end_of_life,HYBRID_HEAT_PUMP,NATURAL_GAS_BLOCK,4,0.0,2022.0,0.0,0.0,0.0
1,baseline,1,1,SEMIDETACHED,PRIVATELY_OWNED,1930,2033,2,NATURAL_GAS_BOILER,12,end_of_life,HYBRID_HEAT_PUMP,DISTRICT_HEATING,5,0.0,2232.0,0.0,0.0,0.0
1,baseline,1,1,SEMIDETACHED,PRIVATELY_OWNED,1930,2048,3,HYBRID_HEAT_PUMP,15,end_of_life,HYBRID_HEAT_PUMP,HYBRID_HEAT_PUMP,1,0.5715008522419187,1907.0,0.6891925084433528,0.0,0.6722350796781015
1,baseline,1,1,SEMIDETACHED,PRIVATELY_OWNED,1930,2048,3,HYBRID_HEAT_PUMP,15,end_of_life,HYBRID_HEAT_PUMP,ELECTRIC_HEAT_PUMP,2,0.5274942782142311,3074.0,0.5843001872408721,0.0,0.8277649203218985
1,baseline,1,1,SEMIDETACHED,PRIVATELY_OWNED,1930,2048,3,HYBRID_HEAT_PUMP,15,end_of_life,HYBRID_HEAT_PUMP,NATURAL_GAS_BOILER,3,0.45368206257210836,2019.0,0.6374643239386372,0.0,0.17223507967810148
1,baseline,1,1,SEMIDETACHED,PRIVATELY_OWNED,1930,2048,3,HYBRID_HEAT_PUMP,15,end_of_life,HYBRID_HEAT_PUMP,NATURAL_GAS_BLOCK,4,0.0,2022.0,0.0,0.0,0.0
1,baseline,1,1,SEMIDETACHED,PRIVATELY_OWNED,1930,2048,3,HYBRID_HEAT_PUMP,15,end_of_life,HYBRID_HEAT_PUMP,DISTRICT_HEATING,5,0.0,2225.0,0.0,0.0,0.0
1,baseline,1,726,SEMIDETACHED,PRIVATELY_OWNED,1936,2024,1,NATURAL_GAS_BOILER,5,initialization,NONE,NONE,0,0,0,0,0,0
1,baseline,1,726,SEMIDETACHED,PRIVATELY_OWNED,1936,2031,2,NATURAL_GAS_BOILER,12,end_of_life,HYBRID_HEAT_PUMP,HYBRID_HEAT_PUMP,1,0.5278477939635338,2237.0,0.652832344646504,0.0,0.5557573851951865
1,baseline,1,726,SEMIDETACHED,PRIVATELY_OWNED,1936,2031,2,NATURAL_GAS_BOILER,12,end_of_life,HYBRID_HEAT_PUMP,DISTRICT_HEATING,2,0.5232293881593162,2081.0,0.6459047359401776,0.0,0.5557573851951865
