scenario,scenario_name,iteration,year,heating_system,ownership,installed_current,installed_annually,removed_annually,installed_cumulative,avg_att,avg_util,avg_sub_norm,avg_eac,avg_pbc,SLF,ELF,GRR,DHCT,DHES,SHAES,DHCO,GCHPB
1,baseline,1,2049,NATURAL_GAS_BOILER,TOTAL,63413,5065,5572,204880,0.0,0.4546824576287345,0.7980200667702876,1535.7474827245805,0.5822711780968155,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2050,NATURAL_GAS_BOILER,TOTAL,63091,4889,5211,209769,0.0,0.4545531457815075,0.8002780856580606,1564.3984454898753,0.581794957965006,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2023,NATURAL_GAS_BOILER,PRIVATELY_OWNED,40363,40363,0,40363,0.0,0.0,0.0,0.0,0.0,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2024,NATURAL_GAS_BOILER,PRIVATELY_OWNED,41083,5860,5140,46223,0.0,0.557942198173046,0.8346428413505943,1714.0496587030716,0.7325829420907468,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2025,NATURAL_GAS_BOILER,PRIVATELY_OWNED,41667,3657,3073,49880,0.0,0.5594434967784285,0.84610736045275,1648.0560568772219,0.7334018251110476,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2026,NATURAL_GAS_BOILER,PRIVATELY_OWNED,42153,3564,3078,53444,0.0,0.5598965028767505,0.8599024236826593,1698.9699775533109,0.7323569513547973,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2027,NATURAL_GAS_BOILER,PRIVATELY_OWNED,42624,3399,2928,56843,0.0,0.5604846713444475,0.8694716219452064,1702.063548102383,0.7320430542735229,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2028,NATURAL_GAS_BOILER,PRIVATELY_OWNED,43108,3561,3077,60404,0.0,0.5617919722564431,0.878256617248685,1682.9078910418423,0.7329058812285785,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2029,NATURAL_GAS_BOILER,PRIVATELY_OWNED,43532,3274,2850,63678,0.0,0.5624863818781791,0.8897135036657721,1697.2189981673794,0.7325153848590489,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2030,NATURAL_GAS_BOILER,PRIVATELY_OWNED,43994,3745,3283,67423,0.0,0.5646562246492067,0.898423504822457,1650.2632843791723,0.7346813988710067,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2031,NATURAL_GAS_BOILER,PRIVATELY_OWNED,44478,3559,3075,70982,0.0,0.5643697732869977,0.908721150670147,1672.6243326777185,0.732964516096728,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2032,NATURAL_GAS_BOILER,PRIVATELY_OWNED,44973,3558,3063,74540,0.0,0.5637797213063725,0.9167041968655538,1709.420179876335,0.7310815573513655,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2033,NATURAL_GAS_BOILER,PRIVATELY_OWNED,45617,3863,3219,78403,0.0,0.565587570810676,0.9268282499767951,1634.0657520062127,0.7325278249689191,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2034,NATURAL_GAS_BOILER,PRIVATELY_OWNED,46200,3848,3265,82251,0.0,0.5676591197651063,0.9398789770595708,1611.6735966735966,0.7340038075152108,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2035,NATURAL_GAS_BOILER,PRIVATELY_OWNED,46821,4094,3473,86345,0.0,0.5690904003470628,0.9529977847218859,1561.7198339032732,0.7345108774303606,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2036,NATURAL_GAS_BOILER,PRIVATELY_OWNED,47198,7076,6699,93421,0.0,0.5691801546405336,0.9657411441611901,1709.4193046919163,0.7330525889406474,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2037,NATURAL_GAS_BOILER,PRIVATELY_OWNED,47603,4062,3657,97483,0.0,0.5708186711618615,0.9731543182687505,1617.9226981782374,0.7345837169592,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2038,NATURAL_GAS_BOILER,PRIVATELY_OWNED,47963,3924,3564,101407,0.0,0.570379185350647,0.9815104951058898,1666.0160550458716,0.7328799661377322,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2039,NATURAL_GAS_BOILER,PRIVATELY_OWNED,48083,3519,3399,104926,0.0,0.5720737837745544,0.9896417161014119,1696.7533390167662,0.7344054611491571,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2040,NATURAL_GAS_BOILER,PRIVATELY_OWNED,48087,3565,3561,108491,0.0,0.573791101747231,0.991925700218996,1680.9304347826087,0.7366959400934713,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2041,NATURAL_GAS_BOILER,PRIVATELY_OWNED,48093,3280,3274,111771,0.0,0.5733243006081065,0.9918151358348974,1695.2295731707318,0.7360095589328007,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2042,NATURAL_GAS_BOILER,PRIVATELY_OWNED,48114,3766,3745,115537,0.0,0.5745776107832402,0.9917956800816862,1646.1157727031332,0.7378919561646539,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2043,NATURAL_GAS_BOILER,PRIVATELY_OWNED,48123,3568,3559,119105,0.0,0.5739455476680184,0.9924832094338517,1672.0280269058296,0.736857920322795,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2044,NATURAL_GAS_BOILER,PRIVATELY_OWNED,48134,3569,3558,122674,0.0,0.5729396236679558,0.9928819939733492,1706.841972541328,0.7352991862552685,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2045,NATURAL_GAS_BOILER,PRIVATELY_OWNED,48140,3869,3863,126543,0.0,0.5751166629422269,0.9930004549608386,1631.9617472215043,0.7385499375432356,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2046,NATURAL_GAS_BOILER,PRIVATELY_OWNED,48146,3854,3848,130397,0.0,0.575672823440144,0.9928790468400552,1610.3918007265179,0.7393993543052111,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2047,NATURAL_GAS_BOILER,PRIVATELY_OWNED,48150,4098,4094,134495,0.0,0.5683310170878991,0.9933501878820654,1560.280624694973,0.7283277521465918,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2048,NATURAL_GAS_BOILER,PRIVATELY_OWNED,48162,7088,7076,141583,0.0,0.5629994300590286,0.9934477093525016,1707.8484762979683,0.7203181814194839,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2049,NATURAL_GAS_BOILER,PRIVATELY_OWNED,48168,4068,4062,145651,0.0,0.5661176617230924,0.9936016809713635,1616.7969518190757,0.7249762824632179,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2050,NATURAL_GAS_BOILER,PRIVATELY_OWNED,48182,3938,3924,149589,0.0,0.5643246139476359,0.9935397564200756,1664.2145759268665,0.7222944513689473,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2023,NATURAL_GAS_BOILER,SOCIAL_HOUSING,13485,13485,0,13485,0.0,0.0,0.0,0.0,0.0,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2024,NATURAL_GAS_BOILER,SOCIAL_HOUSING,13485,0,0,13485,0.0,0.0,0.0,0.0,0.0,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2025,NATURAL_GAS_BOILER,SOCIAL_HOUSING,13490,9,4,13494,0.0,0.0,0.0,1465.6666666666667,0.0,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2026,NATURAL_GAS_BOILER,SOCIAL_HOUSING,13497,11,4,13505,0.0,0.0,0.0,1394.7272727272727,0.0,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2027,NATURAL_GAS_BOILER,SOCIAL_HOUSING,13535,371,333,13876,0.0,0.0,0.0,1426.5795148247978,0.0,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2028,NATURAL_GAS_BOILER,SOCIAL_HOUSING,13549,244,230,14120,0.0,0.0,0.0,1389.2254098360656,0.0,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2029,NATURAL_GAS_BOILER,SOCIAL_HOUSING,13607,505,447,14625,0.0,0.0,0.0,1263.8257425742574,0.0,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2030,NATURAL_GAS_BOILER,SOCIAL_HOUSING,13527,561,641,15186,0.0,0.0,0.0,1344.716577540107,0.0,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2031,NATURAL_GAS_BOILER,SOCIAL_HOUSING,13419,1182,1290,16368,0.0,0.0,0.0,1390.2148900169204,0.0,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2032,NATURAL_GAS_BOILER,SOCIAL_HOUSING,12898,3508,4029,19876,0.0,0.0,0.0,1290.817274800456,0.0,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2033,NATURAL_GAS_BOILER,SOCIAL_HOUSING,12617,2912,3193,22788,0.0,0.0,0.0,1297.8485576923076,0.0,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2034,NATURAL_GAS_BOILER,SOCIAL_HOUSING,12352,951,1216,23739,0.0,0.0,0.0,1349.7665615141955,0.0,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2035,NATURAL_GAS_BOILER,SOCIAL_HOUSING,12330,678,700,24417,0.0,0.0,0.0,1294.9837758112094,0.0,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2036,NATURAL_GAS_BOILER,SOCIAL_HOUSING,12360,467,437,24884,0.0,0.0,0.0,1187.453961456103,0.0,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2037,NATURAL_GAS_BOILER,SOCIAL_HOUSING,12343,261,278,25145,0.0,0.0,0.0,1441.4865900383143,0.0,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2038,NATURAL_GAS_BOILER,SOCIAL_HOUSING,12357,225,211,25370,0.0,0.0,0.0,1464.831111111111,0.0,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2039,NATURAL_GAS_BOILER,SOCIAL_HOUSING,12381,200,176,25570,0.0,0.0,0.0,1388.335,0.0,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2040,NATURAL_GAS_BOILER,SOCIAL_HOUSING,12381,9,9,25579,0.0,0.0,0.0,1463.2222222222222,0.0,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2041,NATURAL_GAS_BOILER,SOCIAL_HOUSING,12381,11,11,25590,0.0,0.0,0.0,1392.2727272727273,0.0,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2042,NATURAL_GAS_BOILER,SOCIAL_HOUSING,12195,188,374,25778,0.0,0.0,0.0,1359.7287234042553,0.0,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2043,NATURAL_GAS_BOILER,SOCIAL_HOUSING,12133,193,255,25971,0.0,0.0,0.0,1275.2746113989638,0.0,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2044,NATURAL_GAS_BOILER,SOCIAL_HOUSING,12009,388,512,26359,0.0,0.0,0.0,1166.5876288659795,0.0,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2045,NATURAL_GAS_BOILER,SOCIAL_HOUSING,11908,477,578,26836,0.0,0.0,0.0,1212.1656184486374,0.0,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2046,NATURAL_GAS_BOILER,SOCIAL_HOUSING,11511,786,1183,27622,0.0,0.0,0.0,1295.6055979643766,0.0,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2047,NATURAL_GAS_BOILER,SOCIAL_HOUSING,10117,2148,3542,29770,0.0,0.0,0.0,1180.826815642458,0.0,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2048,NATURAL_GAS_BOILER,SOCIAL_HOUSING,9060,1857,2914,31627,0.0,0.0,0.0,1225.4324178782983,0.0,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2049,NATURAL_GAS_BOILER,SOCIAL_HOUSING,8652,555,963,32182,0.0,0.0,0.0,1238.6576576576576,0.0,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2050,NATURAL_GAS_BOILER,SOCIAL_HOUSING,8456,506,702,32688,0.0,0.0,0.0,1115.796442687747,0.0,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2023,NATURAL_GAS_BOILER,PRIVATELY_RENTED,9874,9874,0,9874,0.0,0.0,0.0,0.0,0.0,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2024,NATURAL_GAS_BOILER,PRIVATELY_RENTED,9882,1201,1193,11075,0.0,0.0,0.0,1385.407160699417,0.0,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2025,NATURAL_GAS_BOILER,PRIVATELY_RENTED,9945,742,679,11817,0.0,0.0,0.0,1387.033692722372,0.0,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2026,NATURAL_GAS_BOILER,PRIVATELY_RENTED,9942,734,737,12551,0.0,0.0,0.0,1410.3651226158038,0.0,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2027,NATURAL_GAS_BOILER,PRIVATELY_RENTED,9927,682,697,13233,0.0,0.0,0.0,1396.9296187683285,0.0,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2028,NATURAL_GAS_BOILER,PRIVATELY_RENTED,9880,703,750,13936,0.0,0.0,0.0,1357.5874822190613,0.0,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2029,NATURAL_GAS_BOILER,PRIVATELY_RENTED,9798,812,894,14748,0.0,0.0,0.0,1321.8669950738915,0.0,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2030,NATURAL_GAS_BOILER,PRIVATELY_RENTED,9759,707,746,15455,0.0,0.0,0.0,1339.4893917963225,0.0,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2031,NATURAL_GAS_BOILER,PRIVATELY_RENTED,9695,787,851,16242,0.0,0.0,0.0,1259.407878017789,0.0,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2032,NATURAL_GAS_BOILER,PRIVATELY_RENTED,9624,762,833,17004,0.0,0.0,0.0,1264.7007874015749,0.0,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2033,NATURAL_GAS_BOILER,PRIVATELY_RENTED,9529,681,776,17685,0.0,0.0,0.0,1274.409691629956,0.0,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2034,NATURAL_GAS_BOILER,PRIVATELY_RENTED,9382,567,714,18252,0.0,0.0,0.0,1293.3880070546736,0.0,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2035,NATURAL_GAS_BOILER,PRIVATELY_RENTED,9204,634,812,18886,0.0,0.0,0.0,1246.6545741324921,0.0,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2036,NATURAL_GAS_BOILER,PRIVATELY_RENTED,8832,1021,1393,19907,0.0,0.0,0.0,1292.9255631733595,0.0,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2037,NATURAL_GAS_BOILER,PRIVATELY_RENTED,8637,547,742,20454,0.0,0.0,0.0,1259.3711151736745,0.0,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2038,NATURAL_GAS_BOILER,PRIVATELY_RENTED,8488,585,734,21039,0.0,0.0,0.0,1292.5452991452992,0.0,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2039,NATURAL_GAS_BOILER,PRIVATELY_RENTED,8277,471,682,21510,0.0,0.0,0.0,1279.0806794055202,0.0,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2040,NATURAL_GAS_BOILER,PRIVATELY_RENTED,8061,487,703,21997,0.0,0.0,0.0,1266.924024640657,0.0,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2041,NATURAL_GAS_BOILER,PRIVATELY_RENTED,7868,619,812,22616,0.0,0.0,0.0,1227.8772213247173,0.0,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2042,NATURAL_GAS_BOILER,PRIVATELY_RENTED,7673,512,707,23128,0.0,0.0,0.0,1213.4765625,0.0,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2043,NATURAL_GAS_BOILER,PRIVATELY_RENTED,7492,606,787,23734,0.0,0.0,0.0,1159.546204620462,0.0,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2044,NATURAL_GAS_BOILER,PRIVATELY_RENTED,7343,613,762,24347,0.0,0.0,0.0,1167.8564437194127,0.0,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2045,NATURAL_GAS_BOILER,PRIVATELY_RENTED,7199,537,681,24884,0.0,0.0,0.0,1178.5158286778399,0.0,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2046,NATURAL_GAS_BOILER,PRIVATELY_RENTED,7081,449,567,25333,0.0,0.0,0.0,1215.1224944320713,0.0,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2047,NATURAL_GAS_BOILER,PRIVATELY_RENTED,6970,523,634,25856,0.0,0.0,0.0,1164.4034416826005,0.0,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2048,NATURAL_GAS_BOILER,PRIVATELY_RENTED,6698,749,1021,26605,0.0,0.0,0.0,1207.3898531375166,0.0,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2049,NATURAL_GAS_BOILER,PRIVATELY_RENTED,6593,442,547,27047,0.0,0.0,0.0,1162.841628959276,0.0,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2050,NATURAL_GAS_BOILER,PRIVATELY_RENTED,6453,445,585,27492,0.0,0.0,0.0,1191.1775280898876,0.0,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2023,NATURAL_GAS_BLOCK,TOTAL,5720,5720,0,5720,0.0,0.0,0.0,0.0,0.0,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2024,NATURAL_GAS_BLOCK,TOTAL,5260,0,460,5720,0.0,0.0,0.0,0.0,0.0,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
