scenario,scenario_name,iteration,dwelling_id,type,ownership,construction_year,adoption_year,hs_nb,old_hs,old_hs_age,trigger,adopted_hs,hs_in_ranking,hs_rank,hs_utility,hs_EAC,hs_PBC,hs_SN,hs_att
1,baseline,1,0,TERRACED,PRIVATELY_OWNED,1998,2024,1,NATURAL_GAS_BOILER,8,initialization,NONE,NONE,0,0,0,0,0,0
1,baseline,1,0,TERRACED,PRIVATELY_OWNED,1998,2028,2,NATURAL_GAS_BOILER,12,end_of_life,ELECTRIC_HEAT_PUMP,ELECTRIC_HEAT_PUMP,1,0.6184549303253695,2319.0,0.6789096007918178,0.20157377969105134,0.793517399093894
1,baseline,1,0,TERRACED,PRIVATELY_OWNED,1998,2028,2,NATURAL_GAS_BOILER,12,end_of_life,ELECTRIC_HEAT_PUMP,DISTRICT_HEATING,2,0.5864965749667114,2395.0,0.6795363318237958,0.18870304319795828,0.706482600906106
1,baseline,1,0,TERRACED,PRIVATELY_OWNED,1998,2028,2,NATURAL_GAS_BOILER,12,end_of_life,ELECTRIC_HEAT_PUMP,HYBRID_HEAT_PUMP,3,0.5839907188300728,2086.0,0.6676320891904992,0.12693335531233407,0.706482600906106
1,baseline,1,0,TERRACED,PRIVATELY_OWNED,1998,2028,2,NATURAL_GAS_BOILER,12,end_of_life,ELECTRIC_HEAT_PUMP,NATURAL_GAS_BOILER,4,0.5681955508954708,2141.0,0.7082775391611925,0.739161095643897,0.20648260090610604
1,baseline,1,0,TERRACED,PRIVATELY_OWNED,1998,2028,2,NATURAL_GAS_BOILER,12,end_of_life,ELECTRIC_HEAT_PUMP,NATURAL_GAS_BLOCK,5,0.48672177178824544,2142.0,0.6707164961475306,0.06196409046648839,0.20648260090610604
1,baseline,1,0,TERRACED,PRIVATELY_OWNED,1998,2043,3,ELECTRIC_HEAT_PUMP,15,end_of_life,ELECTRIC_HEAT_PUMP,ELECTRIC_HEAT_PUMP,1,0.8074854579885171,1761.0,0.7628488372093023,1.0,0.793517399093894
1,baseline,1,0,TERRACED,PRIVATELY_OWNED,1998,2043,3,ELECTRIC_HEAT_PUMP,15,end_of_life,ELECTRIC_HEAT_PUMP,HYBRID_HEAT_PUMP,2,0.5831706266057116,1624.0,0.698135289682041,0.0,0.706482600906106
1,baseline,1,0,TERRACED,PRIVATELY_OWNED,1998,2043,3,ELECTRIC_HEAT_PUMP,15,end_of_life,ELECTRIC_HEAT_PUMP,DISTRICT_HEATING,3,0.5758400025916732,2389.0,0.6794856951734074,0.06122926790060799,0.706482600906106
1,baseline,1,0,TERRACED,PRIVATELY_OWNED,1998,2043,3,ELECTRIC_HEAT_PUMP,15,end_of_life,ELECTRIC_HEAT_PUMP,NATURAL_GAS_BOILER,4,0.49151490707932,2140.0,0.6707775391611925,0.11899336985008725,0.20648260090610604
1,baseline,1,0,TERRACED,PRIVATELY_OWNED,1998,2043,3,ELECTRIC_HEAT_PUMP,15,end_of_life,ELECTRIC_HEAT_PUMP,NATURAL_GAS_BLOCK,5,0.48155809758270474,2142.0,0.6707164961475306,0.0,0.20648260090610604
1,baseline,1,33,TERRACED,PRIVATELY_OWNED,1996,2024,1,NATURAL_GAS_BOILER,0,initialization,NONE,NONE,0,0,0,0,0,0
1,baseline,1,33,TERRACED,PRIVATELY_OWNED,1996,2036,2,NATURAL_GAS_BOILER,12,end_of_life,ELECTRIC_HEAT_PUMP,ELECTRIC_HEAT_PUMP,1,0.7771482887003593,993.0,0.7717107759438436,0.7986453441957748,0.7774012842310065
1,baseline,1,33,TERRACED,PRIVATELY_OWNED,1996,2036,2,NATURAL_GAS_BOILER,12,end_of_life,ELECTRIC_HEAT_PUMP,HYBRID_HEAT_PUMP,2,0.6389295781972116,911.0,0.7634981094306049,0.056986315691856616,0.7225987157689935
1,baseline,1,33,TERRACED,PRIVATELY_OWNED,1996,2036,2,NATURAL_GAS_BOILER,12,end_of_life,ELECTRIC_HEAT_PUMP,DISTRICT_HEATING,3,0.6137325531786424,1353.0,0.7332986935866983,0.05320365791213566,0.7225987157689935
1,baseline,1,33,TERRACED,PRIVATELY_OWNED,1996,2036,2,NATURAL_GAS_BOILER,12,end_of_life,ELECTRIC_HEAT_PUMP,NATURAL_GAS_BOILER,4,0.5888999984397063,1240.0,0.7660488443087657,0.49321179526836323,0.22259871576899348
1,baseline,1,33,TERRACED,PRIVATELY_OWNED,1996,2036,2,NATURAL_GAS_BOILER,12,end_of_life,ELECTRIC_HEAT_PUMP,NATURAL_GAS_BLOCK,5,0.5227547295259033,1241.0,0.7284824153466065,0.0,0.22259871576899348
1,baseline,1,1,SEMIDETACHED,PRIVATELY_OWNED,2017,2024,1,NATURAL_GAS_BOILER,7,initialization,NONE,NONE,0,0,0,0,0,0
1,baseline,1,1,SEMIDETACHED,PRIVATELY_OWNED,2017,2029,2,NATURAL_GAS_BOILER,12,end_of_life,NATURAL_GAS_BOILER,NATURAL_GAS_BOILER,1,0.6344394076134527,1509.0,0.7532856385797562,1.0,0.29349389136169224
1,baseline,1,1,SEMIDETACHED,PRIVATELY_OWNED,2017,2029,2,NATURAL_GAS_BOILER,12,end_of_life,NATURAL_GAS_BOILER,DISTRICT_HEATING,2,0.6122439401189106,1692.0,0.7199924373379429,0.0,0.7934938913616922
1,baseline,1,1,SEMIDETACHED,PRIVATELY_OWNED,2017,2029,2,NATURAL_GAS_BOILER,12,end_of_life,NATURAL_GAS_BOILER,HYBRID_HEAT_PUMP,3,0.6060261679624894,1554.0,0.6958678083509717,0.05919188300935772,0.7934938913616922
1,baseline,1,1,SEMIDETACHED,PRIVATELY_OWNED,2017,2029,2,NATURAL_GAS_BOILER,12,end_of_life,NATURAL_GAS_BOILER,ELECTRIC_HEAT_PUMP,4,0.6019239686310801,1666.0,0.7107611287758347,0.06199318804483391,0.7065061086383078
1,baseline,1,1,SEMIDETACHED,PRIVATELY_OWNED,2017,2029,2,NATURAL_GAS_BOILER,12,end_of_life,NATURAL_GAS_BOILER,NATURAL_GAS_BLOCK,5,0.5309277450386263,1509.0,0.7158684419713831,0.05719762196906621,0.29349389136169224
1,baseline,1,1,SEMIDETACHED,PRIVATELY_OWNED,2017,2041,3,NATURAL_GAS_BOILER,12,end_of_life,HYBRID_HEAT_PUMP,HYBRID_HEAT_PUMP,1,0.7589045458060828,1502.0,0.689983345868701,1.0,0.7934938913616922
1,baseline,1,1,SEMIDETACHED,PRIVATELY_OWNED,2017,2041,3,NATURAL_GAS_BOILER,12,end_of_life,HYBRID_HEAT_PUMP,DISTRICT_HEATING,2,0.6120485241808907,1687.0,0.7055376981650231,0.11329292212711913,0.7934938913616922
1,baseline,1,1,SEMIDETACHED,PRIVATELY_OWNED,2017,2041,3,NATURAL_GAS_BOILER,12,end_of_life,HYBRID_HEAT_PUMP,ELECTRIC_HEAT_PUMP,3,0.5924291270630093,1567.0,0.6868032600022796,0.10085561373062939,0.7065061086383078
1,baseline,1,1,SEMIDETACHED,PRIVATELY_OWNED,2017,2041,3,NATURAL_GAS_BOILER,12,end_of_life,HYBRID_HEAT_PUMP,NATURAL_GAS_BOILER,4,0.5503362399831039,1508.0,0.7386620363303311,0.10775080643121304,0.29349389136169224
1,baseline,1,1,SEMIDETACHED,PRIVATELY_OWNED,2017,2041,3,NATURAL_GAS_BOILER,12,end_of_life,HYBRID_HEAT_PUMP,NATURAL_GAS_BLOCK,5,0.5163683347629683,1509.0,0.7011790293040293,0.0,0.29349389136169224
1,baseline,1,93,SEMIDETACHED,PRIVATELY_OWNED,2015,2024,1,NATURAL_GAS_BOILER,9,initialization,NONE,NONE,0,0,0,0,0,0
1,baseline,1,93,SEMIDETACHED,PRIVATELY_OWNED,2015,2027,2,NATURAL_GAS_BOILER,12,end_of_life,ELECTRIC_HEAT_PUMP,ELECTRIC_HEAT_PUMP,1,0.6847455664159665,1683.0,0.716375496738397,0.29628915069532946,0.9466822608468816
