scenario,scenario_name,iteration,dwelling_id,type,ownership,construction_year,adoption_year,hs_nb,old_hs,old_hs_age,trigger,adopted_hs,hs_in_ranking,hs_rank,hs_utility,hs_EAC,hs_PBC,hs_SN,hs_att
1,baseline,1,0,TERRACED,PRIVATELY_OWNED,2001,2024,1,HYBRID_HEAT_PUMP,1,initialization,NONE,NONE,0,0,0,0,0,0
1,baseline,1,0,TERRACED,PRIVATELY_OWNED,2001,2038,2,HYBRID_HEAT_PUMP,15,end_of_life,HYBRID_HEAT_PUMP,HYBRID_HEAT_PUMP,1,0.7466697850169661,850.0,0.7802261227071474,0.5220938173340146,0.8370204019391924
1,baseline,1,0,TERRACED,PRIVATELY_OWNED,2001,2038,2,HYBRID_HEAT_PUMP,15,end_of_life,HYBRID_HEAT_PUMP,DISTRICT_HEATING,2,0.6667751933083501,1277.0,0.7289885088188134,0.495353445271309,0.8370204019391924
1,baseline,1,0,TERRACED,PRIVATELY_OWNED,2001,2038,2,HYBRID_HEAT_PUMP,15,end_of_life,HYBRID_HEAT_PUMP,ELECTRIC_HEAT_PUMP,3,0.6523382302377705,937.0,0.7610882282712512,0.20669687028081019,0.6629795980608076
1,baseline,1,0,TERRACED,PRIVATELY_OWNED,2001,2038,2,HYBRID_HEAT_PUMP,15,end_of_life,HYBRID_HEAT_PUMP,NATURAL_GAS_BOILER,4,0.5613249439056479,1183.0,0.7237824278022515,0.2715991005713778,0.33702040193919236
1,baseline,1,0,TERRACED,PRIVATELY_OWNED,2001,2038,2,HYBRID_HEAT_PUMP,15,end_of_life,HYBRID_HEAT_PUMP,NATURAL_GAS_BLOCK,5,0.5386333622590335,1185.0,0.723694942903752,0.0,0.33702040193919236
1,baseline,1,510,TERRACED,PRIVATELY_OWNED,2001,2024,1,HYBRID_HEAT_PUMP,14,initialization,NONE,NONE,0,0,0,0,0,0
1,baseline,1,510,TERRACED,PRIVATELY_OWNED,2001,2025,2,HYBRID_HEAT_PUMP,15,end_of_life,ELECTRIC_HEAT_PUMP,ELECTRIC_HEAT_PUMP,1,0.6798690243714856,1087.0,0.7747166246851385,0.06749707403137142,0.9128505734569878
1,baseline,1,510,TERRACED,PRIVATELY_OWNED,2001,2025,2,HYBRID_HEAT_PUMP,15,end_of_life,ELECTRIC_HEAT_PUMP,HYBRID_HEAT_PUMP,2,0.636841520313219,899.0,0.8084749238340755,0.0,0.5871494265430122
1,baseline,1,510,TERRACED,PRIVATELY_OWNED,2001,2025,2,HYBRID_HEAT_PUMP,15,end_of_life,ELECTRIC_HEAT_PUMP,DISTRICT_HEATING,3,0.6188980671982471,1231.0,0.7561592323651452,0.2032040943717801,0.5871494265430122
1,baseline,1,510,TERRACED,PRIVATELY_OWNED,2001,2025,2,HYBRID_HEAT_PUMP,15,end_of_life,ELECTRIC_HEAT_PUMP,NATURAL_GAS_BOILER,4,0.5940187521699407,1138.0,0.7514797606924642,0.9420880874135497,0.08714942654301217
1,baseline,1,510,TERRACED,PRIVATELY_OWNED,2001,2025,2,HYBRID_HEAT_PUMP,15,end_of_life,ELECTRIC_HEAT_PUMP,NATURAL_GAS_BLOCK,5,0.532448418511483,1138.0,0.7514797606924642,0.20324408351205753,0.08714942654301217
1,baseline,1,510,TERRACED,PRIVATELY_OWNED,2001,2040,3,ELECTRIC_HEAT_PUMP,15,end_of_life,ELECTRIC_HEAT_PUMP,ELECTRIC_HEAT_PUMP,1,0.8516744513222743,896.0,0.7992990336191643,1.0,0.9128505734569878
1,baseline,1,510,TERRACED,PRIVATELY_OWNED,2001,2040,3,ELECTRIC_HEAT_PUMP,15,end_of_life,ELECTRIC_HEAT_PUMP,HYBRID_HEAT_PUMP,2,0.600288685580108,806.0,0.7536456717344089,0.0,0.5871494265430122
1,baseline,1,510,TERRACED,PRIVATELY_OWNED,2001,2040,3,ELECTRIC_HEAT_PUMP,15,end_of_life,ELECTRIC_HEAT_PUMP,DISTRICT_HEATING,3,0.5983486005278,1217.0,0.7423808135768881,0.06683784463247065,0.5871494265430122
1,baseline,1,510,TERRACED,PRIVATELY_OWNED,2001,2040,3,ELECTRIC_HEAT_PUMP,15,end_of_life,ELECTRIC_HEAT_PUMP,NATURAL_GAS_BOILER,4,0.5058064281127664,1136.0,0.7369222855333966,0.0,0.08714942654301217
1,baseline,1,510,TERRACED,PRIVATELY_OWNED,2001,2040,3,ELECTRIC_HEAT_PUMP,15,end_of_life,ELECTRIC_HEAT_PUMP,NATURAL_GAS_BLOCK,5,0.5057484630037794,1138.0,0.7368353378699161,0.0,0.08714942654301217
1,baseline,1,1,SEMIDETACHED,PRIVATELY_OWNED,1930,2024,1,NATURAL_GAS_BOILER,8,initialization,NONE,NONE,0,0,0,0,0,0
1,baseline,1,1,SEMIDETACHED,PRIVATELY_OWNED,1930,2028,2,NATURAL_GAS_BOILER,12,end_of_life,ELECTRIC_HEAT_PUMP,ELECTRIC_HEAT_PUMP,1,0.62302418636542,3455.0,0.5669227760393384,0.596077240650557,0.8743767733846092
1,baseline,1,1,SEMIDETACHED,PRIVATELY_OWNED,1930,2028,2,NATURAL_GAS_BOILER,12,end_of_life,ELECTRIC_HEAT_PUMP,DISTRICT_HEATING,2,0.5794749916852857,1936.0,0.6945684078111897,0.1459061845031295,0.6256232266153908
1,baseline,1,1,SEMIDETACHED,PRIVATELY_OWNED,1930,2028,2,NATURAL_GAS_BOILER,12,end_of_life,ELECTRIC_HEAT_PUMP,NATURAL_GAS_BOILER,3,0.5453532913399155,1775.0,0.7215364316082685,0.5207015899820565,0.12562322661539083
1,baseline,1,1,SEMIDETACHED,PRIVATELY_OWNED,1930,2028,2,NATURAL_GAS_BOILER,12,end_of_life,ELECTRIC_HEAT_PUMP,HYBRID_HEAT_PUMP,4,0.5188490123308626,2203.0,0.6218677118424462,0.0,0.6256232266153908
1,baseline,1,1,SEMIDETACHED,PRIVATELY_OWNED,1930,2028,2,NATURAL_GAS_BOILER,12,end_of_life,ELECTRIC_HEAT_PUMP,NATURAL_GAS_BLOCK,5,0.48874298579587216,1776.0,0.683963647024333,0.14196020012502034,0.12562322661539083
1,baseline,1,1,SEMIDETACHED,PRIVATELY_OWNED,1930,2043,3,ELECTRIC_HEAT_PUMP,15,end_of_life,ELECTRIC_HEAT_PUMP,ELECTRIC_HEAT_PUMP,1,0.7608442877602514,2880.0,0.6726722382942248,1.0,0.8743767733846092
1,baseline,1,1,SEMIDETACHED,PRIVATELY_OWNED,1930,2043,3,ELECTRIC_HEAT_PUMP,15,end_of_life,ELECTRIC_HEAT_PUMP,DISTRICT_HEATING,2,0.5756614899793998,1925.0,0.6896950640721405,0.13913091394489194,0.6256232266153908
1,baseline,1,1,SEMIDETACHED,PRIVATELY_OWNED,1930,2043,3,ELECTRIC_HEAT_PUMP,15,end_of_life,ELECTRIC_HEAT_PUMP,HYBRID_HEAT_PUMP,3,0.5499783917057209,1726.0,0.650410302242444,0.07260591464915862,0.6256232266153908
1,baseline,1,1,SEMIDETACHED,PRIVATELY_OWNED,1930,2043,3,ELECTRIC_HEAT_PUMP,15,end_of_life,ELECTRIC_HEAT_PUMP,NATURAL_GAS_BOILER,4,0.4738844327099241,1773.0,0.6794208424110384,0.0,0.12562322661539083
1,baseline,1,1,SEMIDETACHED,PRIVATELY_OWNED,1930,2043,3,ELECTRIC_HEAT_PUMP,15,end_of_life,ELECTRIC_HEAT_PUMP,NATURAL_GAS_BLOCK,5,0.4737891961110352,1776.0,0.6792779875127051,0.0,0.12562322661539083
1,baseline,1,726,SEMIDETACHED,PRIVATELY_OWNED,1936,2024,1,NATURAL_GAS_BOILER,4,initialization,NONE,NONE,0,0,0,0,0,0
1,baseline,1,726,SEMIDETACHED,PRIVATELY_OWNED,1936,2032,2,NATURAL_GAS_BOILER,12,end_of_life,NATURAL_GAS_BOILER,DISTRICT_HEATING,1,0.608670996089899,1730.0,0.7129947155385653,0.11739967559619578,0.7413472765870348
1,baseline,1,726,SEMIDETACHED,PRIVATELY_OWNED,1936,2032,2,NATURAL_GAS_BOILER,12,end_of_life,NATURAL_GAS_BOILER,NATURAL_GAS_BOILER,2,0.5928913441357747,1542.0,0.7464074125103334,0.6607422763725596,0.2413472765870348
1,baseline,1,726,SEMIDETACHED,PRIVATELY_OWNED,1936,2032,2,NATURAL_GAS_BOILER,12,end_of_life,NATURAL_GAS_BOILER,ELECTRIC_HEAT_PUMP,3,0.5800692490499595,3520.0,0.557498074595665,0.4917704725041318,0.7586527234129652
1,baseline,1,726,SEMIDETACHED,PRIVATELY_OWNED,1936,2032,2,NATURAL_GAS_BOILER,12,end_of_life,NATURAL_GAS_BOILER,HYBRID_HEAT_PUMP,4,0.5698550759957487,1974.0,0.6694457948468643,0.0,0.7413472765870348
1,baseline,1,726,SEMIDETACHED,PRIVATELY_OWNED,1936,2032,2,NATURAL_GAS_BOILER,12,end_of_life,NATURAL_GAS_BOILER,NATURAL_GAS_BLOCK,5,0.5223457283492492,1543.0,0.7088498622589531,0.11465528894529571,0.2413472765870348
1,baseline,1,726,SEMIDETACHED,PRIVATELY_OWNED,1936,2044,3,NATURAL_GAS_BOILER,12,end_of_life,ELECTRIC_HEAT_PUMP,ELECTRIC_HEAT_PUMP,1,0.6275132346040041,3448.0,0.5160410672246926,0.9422624153122894,0.7586527234129652
1,baseline,1,726,SEMIDETACHED,PRIVATELY_OWNED,1936,2044,3,NATURAL_GAS_BOILER,12,end_of_life,ELECTRIC_HEAT_PUMP,DISTRICT_HEATING,2,0.6082527855137643,1723.0,0.6919113639460417,0.2810479614227671,0.7413472765870348
1,baseline,1,726,SEMIDETACHED,PRIVATELY_OWNED,1936,2044,3,NATURAL_GAS_BOILER,12,end_of_life,ELECTRIC_HEAT_PUMP,HYBRID_HEAT_PUMP,3,0.560045239734728,1929.0,0.6400778931750741,0.058612589121036306,0.7413472765870348
1,baseline,1,726,SEMIDETACHED,PRIVATELY_OWNED,1936,2044,3,NATURAL_GAS_BOILER,12,end_of_life,ELECTRIC_HEAT_PUMP,NATURAL_GAS_BOILER,4,0.5324396186697422,1541.0,0.724958423415932,0.10691348353538166,0.2413472765870348
1,baseline,1,726,SEMIDETACHED,PRIVATELY_OWNED,1936,2044,3,NATURAL_GAS_BOILER,12,end_of_life,ELECTRIC_HEAT_PUMP,NATURAL_GAS_BLOCK,5,0.4984886081648937,1543.0,0.6873960931005819,0.0,0.2413472765870348
1,baseline,1,2,APARTMENT,PRIVATELY_OWNED,1904,2024,1,NATURAL_GAS_BOILER,1,initialization,NONE,NONE,0,0,0,0,0,0
1,baseline,1,2,APARTMENT,PRIVATELY_OWNED,1904,2035,2,NATURAL_GAS_BOILER,12,end_of_life,ELECTRIC_HEAT_PUMP,ELECTRIC_HEAT_PUMP,1,0.6540351530990882,3200.0,0.6243931320307874,0.6303159934001726,0.796322397071207
1,baseline,1,2,APARTMENT,PRIVATELY_OWNED,1904,2035,2,NATURAL_GAS_BOILER,12,end_of_life,ELECTRIC_HEAT_PUMP,DISTRICT_HEATING,2,0.6042251989680814,1957.0,0.6884146341463415,0.3360301085886589,0.703677602928793
1,baseline,1,2,APARTMENT,PRIVATELY_OWNED,1904,2035,2,NATURAL_GAS_BOILER,12,end_of_life,ELECTRIC_HEAT_PUMP,NATURAL_GAS_BOILER,3,0.5496645653324753,1796.0,0.7154319606087735,0.46516389326193,0.203677602928793
1,baseline,1,2,APARTMENT,PRIVATELY_OWNED,1904,2035,2,NATURAL_GAS_BOILER,12,end_of_life,ELECTRIC_HEAT_PUMP,HYBRID_HEAT_PUMP,4,0.5169230170929635,2517.0,0.599465124907247,0.0,0.703677602928793
1,baseline,1,2,APARTMENT,PRIVATELY_OWNED,1904,2035,2,NATURAL_GAS_BOILER,12,end_of_life,ELECTRIC_HEAT_PUMP,NATURAL_GAS_BLOCK,5,0.485852130201196,1798.0,0.6778587945695957,0.0,0.203677602928793
1,baseline,1,2,APARTMENT,PRIVATELY_OWNED,1904,2050,3,ELECTRIC_HEAT_PUMP,15,end_of_life,ELECTRIC_HEAT_PUMP,ELECTRIC_HEAT_PUMP,1,0.761332703104366,2727.0,0.7132268454038998,0.9187664399393897,0.796322397071207
1,baseline,1,2,APARTMENT,PRIVATELY_OWNED,1904,2050,3,ELECTRIC_HEAT_PUMP,15,end_of_life,ELECTRIC_HEAT_PUMP,DISTRICT_HEATING,2,0.5965839087474673,1952.0,0.6854391441386835,0.26813854600255377,0.703677602928793
1,baseline,1,2,APARTMENT,PRIVATELY_OWNED,1904,2050,3,ELECTRIC_HEAT_PUMP,15,end_of_life,ELECTRIC_HEAT_PUMP,HYBRID_HEAT_PUMP,3,0.5720238865502562,2085.0,0.6549038832454674,0.10885018339087447,0.703677602928793
1,baseline,1,2,APARTMENT,PRIVATELY_OWNED,1904,2050,3,ELECTRIC_HEAT_PUMP,15,end_of_life,ELECTRIC_HEAT_PUMP,NATURAL_GAS_BOILER,4,0.4839610995487472,1795.0,0.6750222485909225,0.0,0.203677602928793
1,baseline,1,2,APARTMENT,PRIVATELY_OWNED,1904,2050,3,ELECTRIC_HEAT_PUMP,15,end_of_life,ELECTRIC_HEAT_PUMP,NATURAL_GAS_BLOCK,5,0.4839128992176789,1798.0,0.6749499480943201,0.0,0.203677602928793
1,baseline,1,86,APARTMENT,PRIVATELY_OWNED,1951,2024,1,NATURAL_GAS_BOILER,6,initialization,NONE,NONE,0,0,0,0,0,0
1,baseline,1,86,APARTMENT,PRIVATELY_OWNED,1951,2030,2,NATURAL_GAS_BOILER,12,end_of_life,DISTRICT_HEATING,DISTRICT_HEATING,1,0.6570880469957214,924.0,0.759129213483146,0.22557827445842968,0.7932222908125302
