scenario,scenario_name,iteration,year,nbh_in_grid_congestion_perc,nbh_with_dh_perc,heating_system,ownership,installed_current,installed_annually,removed_annually,installed_cumulative,avg_att,avg_util,avg_sub_norm,avg_eac,avg_pbc,SLF,ELF,GRR,DHCT,DHES,SHAES,DHCO,GCHPB
1,baseline,1,2024,0.0,0.0,NATURAL_GAS_BOILER,TOTAL,211360,211360,0,211360,0.0,0.0,0.0,0.0,0.0,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2025,0.0,0.0,NATURAL_GAS_BOILER,TOTAL,198676,13437,26121,224797,0.008065834460157652,0.017703358263390284,0.019226959994187144,42.194102152443556,0.020915866197801208,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2026,0.0,0.0,NATURAL_GAS_BOILER,TOTAL,190614,9018,17080,233815,0.008280190166338259,0.017640545011751867,0.01749781364048772,43.27416107797345,0.020760663293556397,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2027,0.0,0.0,NATURAL_GAS_BOILER,TOTAL,182304,10452,18762,244267,0.008217285835880994,0.017692129089632188,0.01570433904712998,42.9357981121996,0.020850410174215805,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2028,0.0,0.0,NATURAL_GAS_BOILER,TOTAL,174015,13225,21514,257492,0.0026469851496611313,0.005719289520793516,0.004542525408408328,13.782832840660381,0.0067433909778376626,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2029,0.0,0.0,NATURAL_GAS_BOILER,TOTAL,165357,4597,13255,262089,0.010850429802578826,0.023480899744568316,0.016523786259010766,56.53648426770438,0.02769105639189852,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2030,0.0,0.0,NATURAL_GAS_BOILER,TOTAL,157995,9807,17169,271896,0.005375559952946713,0.011570480042896564,0.007149783926659329,27.74326519575722,0.013635453406213038,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2031,0.0,0.0,NATURAL_GAS_BOILER,TOTAL,151743,9406,15658,281302,0.007091628098559352,0.015243072817166355,0.00791732120699157,36.62945889155627,0.01796022105670213,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2032,0.0,0.0,NATURAL_GAS_BOILER,TOTAL,145886,10190,16047,291492,0.004144685044788527,0.00903378395133193,0.003824982630506829,21.462097585403416,0.010663483586846443,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2033,0.0,0.0,NATURAL_GAS_BOILER,TOTAL,137314,8247,16819,299739,0.006632854911078975,0.014266788455602178,0.0048662222862892466,34.40406368335523,0.0168114329704433,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2034,0.0,0.0,NATURAL_GAS_BOILER,TOTAL,127485,4753,14582,304492,0.008259455329055929,0.01765993856745549,0.0042523463165832324,41.022951175389814,0.02079343298025533,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2035,0.0,0.0,NATURAL_GAS_BOILER,TOTAL,120197,11895,19183,316387,0.0037035507262886884,0.008195106794163081,0.001098912226640567,18.89926128606524,0.009692292150121202,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2036,0.0,0.0,NATURAL_GAS_BOILER,TOTAL,114533,9506,15170,325893,0.0030377765197784523,0.006453924586342096,3.63319055369218E-4,15.82319671920282,0.007592640608529973,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2037,0.0,0.0,NATURAL_GAS_BOILER,TOTAL,114527,13431,13437,339324,0.007493144429206141,0.012985773836491209,0.0012180897591015497,27.628631702839332,0.014816650305586222,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2038,0.0,0.0,NATURAL_GAS_BOILER,TOTAL,115539,10030,9018,349354,0.006601183357761998,0.010935877783894262,0.0010296688718548863,26.89371226978405,0.012380775925938349,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2039,0.0,0.0,NATURAL_GAS_BOILER,TOTAL,115663,10576,10452,359930,0.009035372166798948,0.013733922088989808,0.001744571087442742,33.90583792019399,0.01530010539638679,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2040,0.0,0.0,NATURAL_GAS_BOILER,TOTAL,115799,13361,13225,373291,0.0021810023161726727,0.005112773540205564,7.729572181157039E-5,13.178019082263635,0.006090030614883196,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2041,0.0,0.0,NATURAL_GAS_BOILER,TOTAL,115880,4678,4597,377969,0.008467129617091286,0.018646225458744083,3.875071371445515E-4,49.40058569413332,0.022039257405961802,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2042,0.0,0.0,NATURAL_GAS_BOILER,TOTAL,115906,9833,9807,387802,0.004089085659389415,0.009152254193827864,1.861742918007932E-4,24.166475507403906,0.010839977038640732,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2043,0.0,0.0,NATURAL_GAS_BOILER,TOTAL,116028,9528,9406,397330,0.005939128419624686,0.013077601718650151,3.213203861259225E-4,33.39719006984493,0.015457092818325404,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2044,0.0,0.0,NATURAL_GAS_BOILER,TOTAL,116070,10232,10190,407562,0.0035664870174026337,0.007770879124563508,1.75655860656998E-4,20.320305252546078,0.009172343160283819,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2045,0.0,0.0,NATURAL_GAS_BOILER,TOTAL,116127,8304,8247,415866,0.005471753623176803,0.012173523051904634,2.6507353441225674E-4,31.688328060045766,0.014407446194813902,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2046,0.0,0.0,NATURAL_GAS_BOILER,TOTAL,116186,4812,4753,420678,0.006771376802194743,0.01536609971340042,2.7772348217603E-4,39.858064628638196,0.01823100735046893,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2047,0.0,0.0,NATURAL_GAS_BOILER,TOTAL,118147,13856,11895,434534,0.002738682438476819,0.0059710997684582975,1.408008040854916E-4,15.81353650057177,0.007048572211785446,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2048,0.0,0.0,NATURAL_GAS_BOILER,TOTAL,118249,9608,9506,444142,0.0021879115840667722,0.004924591107273563,8.649494923837414E-5,12.74420925831256,0.0058368176150090986,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2049,0.0,0.0,NATURAL_GAS_BOILER,TOTAL,118252,13434,13431,457576,0.0039016784596511904,0.008281138088155388,2.1435429913595612E-4,21.309980805402386,0.009740957964323439,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2050,0.0,0.0,NATURAL_GAS_BOILER,TOTAL,118301,10079,10030,467655,0.0035500766890870093,0.008028551484497963,1.598772169734245E-4,19.880255442770597,0.009521376416301661,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2024,0.0,0.0,NATURAL_GAS_BOILER,PRIVATELY_OWNED,111514,111514,0,111514,0.0,0.0,0.0,0.0,0.0,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2025,0.0,0.0,NATURAL_GAS_BOILER,PRIVATELY_OWNED,97048,381,14847,111895,0.28446356336256795,0.6243570209584652,0.6780909749131041,1488.0896341794858,0.7376548401570993,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2026,0.0,0.0,NATURAL_GAS_BOILER,PRIVATELY_OWNED,88661,261,8648,112156,0.2860948464369288,0.6095112448888058,0.6045796299230585,1495.1968758665312,0.7173167110394313,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2027,0.0,0.0,NATURAL_GAS_BOILER,PRIVATELY_OWNED,80114,299,8846,112455,0.2872477309586226,0.6184552951332295,0.5489690692996742,1500.8861600960206,0.7288578165247612,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2028,0.0,0.0,NATURAL_GAS_BOILER,PRIVATELY_OWNED,71494,122,8742,112577,0.28693752954318413,0.6199803599384774,0.49241720103442743,1494.081674735521,0.7309946367369106,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2029,0.0,0.0,NATURAL_GAS_BOILER,PRIVATELY_OWNED,62658,174,9010,112751,0.2866633666807751,0.6203545754355204,0.4365508358199569,1493.6679205668795,0.7315849783537787,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2030,0.0,0.0,NATURAL_GAS_BOILER,PRIVATELY_OWNED,53719,184,9123,112935,0.28651150249211094,0.6166940096776447,0.38107571178667415,1478.685879210821,0.7267548454061481,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2031,0.0,0.0,NATURAL_GAS_BOILER,PRIVATELY_OWNED,45024,233,8928,113168,0.2862826347427007,0.6153491112371964,0.3196151213431876,1478.6982417767308,0.7250379367353659,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2032,0.0,0.0,NATURAL_GAS_BOILER,PRIVATELY_OWNED,36080,148,9092,113316,0.28536716625942626,0.6219882328653538,0.2633552230058418,1477.6944215896,0.7341952550673329,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2033,0.0,0.0,NATURAL_GAS_BOILER,PRIVATELY_OWNED,27504,193,8769,113509,0.2834256707340327,0.609628002038089,0.2079364517877068,1470.1052497234748,0.7183621124727766,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2034,0.0,0.0,NATURAL_GAS_BOILER,PRIVATELY_OWNED,17451,138,10191,113647,0.2844723998478466,0.6082441160225792,0.14645943509217466,1412.9136734538245,0.7161680214141564,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2035,0.0,0.0,NATURAL_GAS_BOILER,PRIVATELY_OWNED,8426,155,9180,113802,0.28421765089809,0.6289083568810958,0.08433265119928739,1450.365890308039,0.7438052588754304,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2036,0.0,0.0,NATURAL_GAS_BOILER,PRIVATELY_OWNED,2389,101,6138,113903,0.28591191680211847,0.6074357140373066,0.0341951578251464,1489.260475373683,0.7146103131157022,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2037,0.0,0.0,NATURAL_GAS_BOILER,PRIVATELY_OWNED,2289,281,381,114184,0.35815097092052556,0.6206830192096563,0.05822122261385378,1320.5699373695197,0.7081937019726995,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2038,0.0,0.0,NATURAL_GAS_BOILER,PRIVATELY_OWNED,2215,187,261,114371,0.3540634710072344,0.5865607174997831,0.055227694035852995,1442.480930833872,0.664059799663966,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2039,0.0,0.0,NATURAL_GAS_BOILER,PRIVATELY_OWNED,2155,239,299,114610,0.3998246696069694,0.6077404184650886,0.07719909548449556,1500.3687943262412,0.6770456680844631,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2040,0.0,0.0,NATURAL_GAS_BOILER,PRIVATELY_OWNED,2148,115,122,114725,0.2533945386642007,0.5940153675711872,0.00898041860108167,1531.0566344184733,0.7075556438735163,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2041,0.0,0.0,NATURAL_GAS_BOILER,PRIVATELY_OWNED,2125,151,174,114876,0.26231279701160953,0.577662534410628,0.012005022434186835,1530.4366879281833,0.6827791135436379,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2042,0.0,0.0,NATURAL_GAS_BOILER,PRIVATELY_OWNED,2095,154,184,115030,0.2610907746024423,0.5843773732981129,0.011887349423877919,1543.0451536643027,0.6921395728633397,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2043,0.0,0.0,NATURAL_GAS_BOILER,PRIVATELY_OWNED,2070,208,233,115238,0.2720577672220385,0.5990547556504743,0.014718945379845144,1529.8482066609736,0.7080537517932907,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2044,0.0,0.0,NATURAL_GAS_BOILER,PRIVATELY_OWNED,2057,135,148,115373,0.2703132974967685,0.5889750755743245,0.013313413083277064,1540.1286173633441,0.6951956682668448,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2045,0.0,0.0,NATURAL_GAS_BOILER,PRIVATELY_OWNED,2036,172,193,115545,0.26417117492360565,0.5877263687384656,0.012797503661391745,1529.8830012245353,0.6955781000100851,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2046,0.0,0.0,NATURAL_GAS_BOILER,PRIVATELY_OWNED,2024,126,138,115671,0.25860210454096116,0.5868386652451018,0.010606392033579813,1522.1984681984682,0.69625085214648,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2047,0.0,0.0,NATURAL_GAS_BOILER,PRIVATELY_OWNED,2011,142,155,115813,0.26723368920799156,0.5826447774067477,0.013738985502877265,1543.0448010698763,0.687781806806332,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2048,0.0,0.0,NATURAL_GAS_BOILER,PRIVATELY_OWNED,1991,81,101,115894,0.25952412962609317,0.584141621712153,0.010259795954102454,1511.6834883193467,0.692347452407499,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2049,0.0,0.0,NATURAL_GAS_BOILER,PRIVATELY_OWNED,1903,193,281,116087,0.2715810799324046,0.5764186998770957,0.014920391992706915,1483.3071613459879,0.6780312398586583,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2050,0.0,0.0,NATURAL_GAS_BOILER,PRIVATELY_OWNED,1850,134,187,116221,0.2670240518605072,0.6038788836735445,0.012025391566232429,1495.321601549887,0.7161638276112272,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
