scenario,scenario_name,iteration,year,nbh_in_grid_congestion_perc,nbh_with_dh_perc,heating_system,ownership,installed_current,installed_annually,removed_annually,installed_cumulative,avg_att,avg_util,avg_sub_norm,avg_eac,avg_pbc,SLF,ELF,GRR,DHCT,DHES,SHAES,DHCO,GCHPB
1,baseline,1,2024,0.0,0.0,NATURAL_GAS_BOILER,TOTAL,211360,211360,0,211360,0.0,0.0,0.0,0.0,0.0,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2025,0.0,0.38738738738738737,NATURAL_GAS_BOILER,TOTAL,198513,13876,26723,225236,0.013766973349050079,0.025741235707623194,3.986559191629035E-6,71.76591565302942,0.03516961190427368,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2026,0.0,0.38738738738738737,NATURAL_GAS_BOILER,TOTAL,190483,9893,17923,235129,0.008621703626389648,0.01593148501916865,0.0,45.03340339829678,0.021741801622155523,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2027,0.0,0.38738738738738737,NATURAL_GAS_BOILER,TOTAL,183033,8050,15500,243179,0.006285999289654564,0.011620153338427293,0.0,32.87345879299156,0.015858730185227366,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2028,0.0,0.38738738738738737,NATURAL_GAS_BOILER,TOTAL,174685,4389,12737,247568,0.018244609298145514,0.034750396869785004,0.0,95.44568258336047,0.0475644429801412,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2029,0.0,0.38738738738738737,NATURAL_GAS_BOILER,TOTAL,166574,11844,19955,259412,0.012913268846884351,0.02401298861367101,0.0,67.8327906977095,0.03279116570878526,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2030,0.0,0.8558558558558559,NATURAL_GAS_BOILER,TOTAL,160987,7766,13353,267178,0.0045177040569016145,0.008323300292083568,0.0,23.366444196987228,0.011355524423899995,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2031,0.0,0.8558558558558559,NATURAL_GAS_BOILER,TOTAL,153930,7881,14938,275059,0.004956535801854081,0.009316162763848336,0.0,25.879464839705804,0.012735110195309002,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2032,0.0,0.8558558558558559,NATURAL_GAS_BOILER,TOTAL,146646,8638,15922,283697,0.00411457007550352,0.007399493606022165,0.0,20.902045871790598,0.010070597890157327,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2033,0.0,0.8558558558558559,NATURAL_GAS_BOILER,TOTAL,139100,15088,22634,298785,0.0024852737075131684,0.004612871770212265,0.0,12.973858743080964,0.006297989228440079,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2034,0.0,0.8558558558558559,NATURAL_GAS_BOILER,TOTAL,128766,9252,19586,308037,0.004849210480904748,0.009170255582412516,0.0,24.018289601592112,0.012543080753392546,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2035,0.0,0.8558558558558559,NATURAL_GAS_BOILER,TOTAL,120166,9585,18185,317622,0.004315031466561806,0.007983992376680724,0.0,21.824158739064252,0.010897230698380559,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
