scenario,scenario_name,iteration,year,nbh_in_grid_congestion_perc,nbh_with_dh_perc,heating_system,ownership,installed_current,installed_annually,removed_annually,installed_cumulative,avg_att,avg_util,avg_sub_norm,avg_eac,avg_pbc,SLF,ELF,GRR,DHCT,DHES,SHAES,DHCO,GCHPB
1,baseline,1,2024,0.0,0.0,NATURAL_GAS_BOILER,TOTAL,211360,211360,0,211360,0.0,0.0,0.0,0.0,0.0,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2025,0.0,0.0,NATURAL_GAS_BOILER,TOTAL,198222,11370,24508,222730,0.007951927647974097,0.017087324892263396,0.018811824889559924,41.26747988931076,0.020132457307026733,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2026,0.0,0.0,NATURAL_GAS_BOILER,TOTAL,190803,15490,22909,238220,0.0028308800213010976,0.006057323376328952,0.005949427114012689,14.820208422712398,0.007132804494671558,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2027,0.0,0.0,NATURAL_GAS_BOILER,TOTAL,184963,23796,29636,262016,0.0011554698999208855,0.0024888487157943627,0.0022168996553215653,6.114551855970229,0.0029333083210855274,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2028,0.0,0.0,NATURAL_GAS_BOILER,TOTAL,176535,24248,32676,286264,0.0015288579543879873,0.003293071020775415,0.002628625362705588,7.9823944808370335,0.003881142042904563,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2029,0.0,0.0,NATURAL_GAS_BOILER,TOTAL,170453,32703,38785,318967,0.0013893149583577076,0.003007594489786042,0.002094944620511626,7.216000665455152,0.0035470210002621636,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2030,0.0,0.0,NATURAL_GAS_BOILER,TOTAL,163125,40506,47834,359473,0.0014361373942678862,0.003084553831139476,0.0018734149341978448,7.419257848342225,0.0036340259767633316,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2031,0.0,0.0,NATURAL_GAS_BOILER,TOTAL,154187,44463,53401,403936,8.288294600205871E-4,0.001818977743149767,9.328662485205313E-4,4.347172921938332,0.002149027170859503,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2032,0.0,0.0,NATURAL_GAS_BOILER,TOTAL,147711,57763,64239,461699,0.0011352900363108189,0.002487560793267249,0.0010357098913190152,5.8335971858809765,0.0029383177122527175,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2033,0.0,0.0,NATURAL_GAS_BOILER,TOTAL,139441,63909,72179,525608,5.017761892225887E-4,0.0010597384482330168,3.581372513951197E-4,2.585831841134178,0.001245725867903163,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
