scenario,scenario_name,iteration,dwelling_id,type,ownership,construction_year,adoption_year,hs_nb,old_hs,old_hs_age,trigger,adopted_hs,hs_in_ranking,hs_rank,hs_utility,hs_EAC,hs_PBC,hs_SN,hs_att
1,baseline,1,0,TERRACED,PRIVATELY_OWNED,1998,2024,1,NATURAL_GAS_BOILER,6,initialization,NONE,NONE,0,0,0,0,0,0
1,baseline,1,0,TERRACED,PRIVATELY_OWNED,1998,2030,2,NATURAL_GAS_BOILER,12,end_of_life,ELECTRIC_HEAT_PUMP,ELECTRIC_HEAT_PUMP,1,0.7761469341607462,1671.0,0.7035523504273503,0.9157958534118915,0.9268763498431842
1,baseline,1,0,TERRACED,PRIVATELY_OWNED,1998,2030,2,NATURAL_GAS_BOILER,12,end_of_life,ELECTRIC_HEAT_PUMP,DISTRICT_HEATING,2,0.5641610334351062,1740.0,0.6940185041407867,0.07153706778134848,0.5731236501568158
1,baseline,1,0,TERRACED,PRIVATELY_OWNED,1998,2030,2,NATURAL_GAS_BOILER,12,end_of_life,ELECTRIC_HEAT_PUMP,HYBRID_HEAT_PUMP,3,0.5583185358402833,1564.0,0.6751587689301416,0.07615248916431781,0.5731236501568158
1,baseline,1,0,TERRACED,PRIVATELY_OWNED,1998,2030,2,NATURAL_GAS_BOILER,12,end_of_life,ELECTRIC_HEAT_PUMP,NATURAL_GAS_BOILER,4,0.5225174644817441,1546.0,0.7271933291179261,0.30641564052388853,0.07312365015681577
1,baseline,1,0,TERRACED,PRIVATELY_OWNED,1998,2030,2,NATURAL_GAS_BOILER,12,end_of_life,ELECTRIC_HEAT_PUMP,NATURAL_GAS_BLOCK,5,0.483785509889227,1547.0,0.689693329117926,0.14163218541368372,0.07312365015681577
1,baseline,1,0,TERRACED,PRIVATELY_OWNED,1998,2045,3,ELECTRIC_HEAT_PUMP,15,end_of_life,ELECTRIC_HEAT_PUMP,ELECTRIC_HEAT_PUMP,1,0.8486261205518968,1189.0,0.7912200933670491,1.0,0.9268763498431842
1,baseline,1,0,TERRACED,PRIVATELY_OWNED,1998,2045,3,ELECTRIC_HEAT_PUMP,15,end_of_life,ELECTRIC_HEAT_PUMP,HYBRID_HEAT_PUMP,2,0.6084865480836075,1132.0,0.7371517771373678,0.12918852979535808,0.5731236501568158
1,baseline,1,0,TERRACED,PRIVATELY_OWNED,1998,2045,3,ELECTRIC_HEAT_PUMP,15,end_of_life,ELECTRIC_HEAT_PUMP,DISTRICT_HEATING,3,0.564055939552334,1736.0,0.6940185041407867,0.07027594118808346,0.5731236501568158
1,baseline,1,0,TERRACED,PRIVATELY_OWNED,1998,2045,3,ELECTRIC_HEAT_PUMP,15,end_of_life,ELECTRIC_HEAT_PUMP,NATURAL_GAS_BOILER,4,0.4720357598746209,1545.0,0.6897727272727273,0.0,0.07312365015681577
1,baseline,1,0,TERRACED,PRIVATELY_OWNED,1998,2045,3,ELECTRIC_HEAT_PUMP,15,end_of_life,ELECTRIC_HEAT_PUMP,NATURAL_GAS_BLOCK,5,0.47198282777142,1547.0,0.689693329117926,0.0,0.07312365015681577
1,baseline,1,33,TERRACED,PRIVATELY_OWNED,1996,2024,1,NATURAL_GAS_BOILER,3,initialization,NONE,NONE,0,0,0,0,0,0
1,baseline,1,33,TERRACED,PRIVATELY_OWNED,1996,2033,2,NATURAL_GAS_BOILER,12,end_of_life,ELECTRIC_HEAT_PUMP,ELECTRIC_HEAT_PUMP,1,0.8126217910065592,1284.0,0.727379116218092,1.0,0.9662142811669864
1,baseline,1,33,TERRACED,PRIVATELY_OWNED,1996,2033,2,NATURAL_GAS_BOILER,12,end_of_life,ELECTRIC_HEAT_PUMP,DISTRICT_HEATING,2,0.5927808055187592,1157.0,0.7557247785698854,0.0,0.5337857188330136
1,baseline,1,33,TERRACED,PRIVATELY_OWNED,1996,2033,2,NATURAL_GAS_BOILER,12,end_of_life,ELECTRIC_HEAT_PUMP,HYBRID_HEAT_PUMP,3,0.5831558329707787,1174.0,0.712868050703663,0.11367707617700666,0.5337857188330136
1,baseline,1,33,TERRACED,PRIVATELY_OWNED,1996,2033,2,NATURAL_GAS_BOILER,12,end_of_life,ELECTRIC_HEAT_PUMP,NATURAL_GAS_BOILER,4,0.5393474660285936,1081.0,0.7884187524831149,0.09724813481217709,0.03378571883301362
1,baseline,1,33,TERRACED,PRIVATELY_OWNED,1996,2033,2,NATURAL_GAS_BOILER,12,end_of_life,ELECTRIC_HEAT_PUMP,NATURAL_GAS_BLOCK,5,0.5195214721767784,1082.0,0.7509187524831148,0.15933620859039418,0.03378571883301362
1,baseline,1,33,TERRACED,PRIVATELY_OWNED,1996,2048,3,ELECTRIC_HEAT_PUMP,15,end_of_life,ELECTRIC_HEAT_PUMP,ELECTRIC_HEAT_PUMP,1,0.8748250498122725,826.0,0.820684004426662,1.0,0.9662142811669864
1,baseline,1,33,TERRACED,PRIVATELY_OWNED,1996,2048,3,ELECTRIC_HEAT_PUMP,15,end_of_life,ELECTRIC_HEAT_PUMP,HYBRID_HEAT_PUMP,2,0.6215657398038087,754.0,0.7758350730688935,0.09226842771426454,0.5337857188330136
1,baseline,1,33,TERRACED,PRIVATELY_OWNED,1996,2048,3,ELECTRIC_HEAT_PUMP,15,end_of_life,ELECTRIC_HEAT_PUMP,DISTRICT_HEATING,3,0.5938927960042313,1154.0,0.7573927642980935,0.0,0.5337857188330136
1,baseline,1,33,TERRACED,PRIVATELY_OWNED,1996,2048,3,ELECTRIC_HEAT_PUMP,15,end_of_life,ELECTRIC_HEAT_PUMP,NATURAL_GAS_BOILER,4,0.5073410075949387,1080.0,0.7525650816841546,0.0,0.03378571883301362
1,baseline,1,33,TERRACED,PRIVATELY_OWNED,1996,2048,3,ELECTRIC_HEAT_PUMP,15,end_of_life,ELECTRIC_HEAT_PUMP,NATURAL_GAS_BLOCK,5,0.5073410075949387,1082.0,0.7525650816841546,0.0,0.03378571883301362
1,baseline,1,1,SEMIDETACHED,PRIVATELY_OWNED,2017,2024,1,NATURAL_GAS_BOILER,7,initialization,NONE,NONE,0,0,0,0,0,0
1,baseline,1,1,SEMIDETACHED,PRIVATELY_OWNED,2017,2029,2,NATURAL_GAS_BOILER,12,end_of_life,ELECTRIC_HEAT_PUMP,ELECTRIC_HEAT_PUMP,1,0.6792637891274818,1355.0,0.7227282288599074,0.36938804034946626,0.8152817789757942
1,baseline,1,1,SEMIDETACHED,PRIVATELY_OWNED,2017,2029,2,NATURAL_GAS_BOILER,12,end_of_life,ELECTRIC_HEAT_PUMP,NATURAL_GAS_BOILER,2,0.618686680631406,1105.0,0.778650358177107,0.8256008601116035,0.18471822102420576
1,baseline,1,1,SEMIDETACHED,PRIVATELY_OWNED,2017,2029,2,NATURAL_GAS_BOILER,12,end_of_life,ELECTRIC_HEAT_PUMP,DISTRICT_HEATING,3,0.6153250649024413,1189.0,0.7464316878583894,0.043010833913768996,0.6847182210242058
