scenario,scenario_name,iteration,dwelling_id,type,ownership,construction_year,adoption_year,hs_nb,old_hs,old_hs_age,trigger,adopted_hs,hs_in_ranking,hs_rank,hs_utility,hs_EAC,hs_PBC,hs_SN,hs_att
1,baseline,1,0,TERRACED,PRIVATELY_OWNED,1998,2024,1,NATURAL_GAS_BOILER,9,initialization,NONE,NONE,0,0,0,0,0,0
1,baseline,1,0,TERRACED,PRIVATELY_OWNED,1998,2027,2,NATURAL_GAS_BOILER,12,end_of_life,NATURAL_GAS_BOILER,NATURAL_GAS_BOILER,1,0.6401290805602909,1889.0,0.7112317267332465,0.9425627411891843,0.5245662058341674
1,baseline,1,0,TERRACED,PRIVATELY_OWNED,1998,2027,2,NATURAL_GAS_BOILER,12,end_of_life,NATURAL_GAS_BOILER,DISTRICT_HEATING,2,0.6342873353332765,2080.0,0.6839670056764426,0.18884439025611233,0.9754337941658326
1,baseline,1,0,TERRACED,PRIVATELY_OWNED,1998,2027,2,NATURAL_GAS_BOILER,12,end_of_life,NATURAL_GAS_BOILER,HYBRID_HEAT_PUMP,3,0.6291479579869821,1888.0,0.6836657253794565,0.06479105223823406,0.9754337941658326
1,baseline,1,0,TERRACED,PRIVATELY_OWNED,1998,2027,2,NATURAL_GAS_BOILER,12,end_of_life,NATURAL_GAS_BOILER,ELECTRIC_HEAT_PUMP,4,0.548536412048404,2151.0,0.6871109337589784,0.06734094308867827,0.47543379416583265
1,baseline,1,0,TERRACED,PRIVATELY_OWNED,1998,2027,2,NATURAL_GAS_BOILER,12,end_of_life,NATURAL_GAS_BOILER,NATURAL_GAS_BLOCK,5,0.5366291099667638,1889.0,0.6738021134916039,0.0,0.5245662058341674
1,baseline,1,0,TERRACED,PRIVATELY_OWNED,1998,2039,3,NATURAL_GAS_BOILER,12,end_of_life,HYBRID_HEAT_PUMP,HYBRID_HEAT_PUMP,1,0.7257192302053318,1813.0,0.6599616538846281,0.7390349715276454,0.9754337941658326
1,baseline,1,0,TERRACED,PRIVATELY_OWNED,1998,2039,3,NATURAL_GAS_BOILER,12,end_of_life,HYBRID_HEAT_PUMP,DISTRICT_HEATING,2,0.6065031359958077,2074.0,0.6350999999999999,0.24637004361802822,0.9754337941658326
1,baseline,1,0,TERRACED,PRIVATELY_OWNED,1998,2039,3,NATURAL_GAS_BOILER,12,end_of_life,HYBRID_HEAT_PUMP,NATURAL_GAS_BOILER,3,0.5602178734074215,1887.0,0.6603850641773629,0.3904015558018203,0.5245662058341674
1,baseline,1,0,TERRACED,PRIVATELY_OWNED,1998,2039,3,NATURAL_GAS_BOILER,12,end_of_life,HYBRID_HEAT_PUMP,ELECTRIC_HEAT_PUMP,4,0.5248717520422044,1977.0,0.6545028616316911,0.05578527156062868,0.47543379416583265
1,baseline,1,0,TERRACED,PRIVATELY_OWNED,1998,2039,3,NATURAL_GAS_BOILER,12,end_of_life,HYBRID_HEAT_PUMP,NATURAL_GAS_BLOCK,5,0.5026279731870219,1889.0,0.622800408321991,0.0,0.5245662058341674
1,baseline,1,33,TERRACED,PRIVATELY_OWNED,1996,2024,1,NATURAL_GAS_BOILER,9,initialization,NONE,NONE,0,0,0,0,0,0
1,baseline,1,33,TERRACED,PRIVATELY_OWNED,1996,2027,2,NATURAL_GAS_BOILER,12,end_of_life,NATURAL_GAS_BOILER,NATURAL_GAS_BOILER,1,0.6434898298087712,1212.0,0.7724743088724851,0.8731107497331391,0.3344863684961171
1,baseline,1,33,TERRACED,PRIVATELY_OWNED,1996,2027,2,NATURAL_GAS_BOILER,12,end_of_life,NATURAL_GAS_BOILER,HYBRID_HEAT_PUMP,2,0.6414388283520238,1326.0,0.714662019061066,0.15549852537176176,0.8344863684961171
1,baseline,1,33,TERRACED,PRIVATELY_OWNED,1996,2027,2,NATURAL_GAS_BOILER,12,end_of_life,NATURAL_GAS_BOILER,DISTRICT_HEATING,3,0.6408023541943527,1322.0,0.7399923131504257,0.10071700813659323,0.8344863684961171
1,baseline,1,33,TERRACED,PRIVATELY_OWNED,1996,2027,2,NATURAL_GAS_BOILER,12,end_of_life,NATURAL_GAS_BOILER,ELECTRIC_HEAT_PUMP,4,0.6003513090750806,1478.0,0.7206803671189146,0.05387275447094262,0.6655136315038829
1,baseline,1,33,TERRACED,PRIVATELY_OWNED,1996,2027,2,NATURAL_GAS_BOILER,12,end_of_life,NATURAL_GAS_BOILER,NATURAL_GAS_BLOCK,5,0.5540453142039465,1212.0,0.7350535610885929,0.09914254474638143,0.3344863684961171
1,baseline,1,33,TERRACED,PRIVATELY_OWNED,1996,2039,3,NATURAL_GAS_BOILER,12,end_of_life,HYBRID_HEAT_PUMP,HYBRID_HEAT_PUMP,1,0.8036070208566358,873.0,0.7627611981771701,0.9361109639350175,0.8344863684961171
