scenario,scenario_name,iteration,year,nbh_in_grid_congestion_perc,nbh_with_dh_perc,heating_system,ownership,installed_current,installed_annually,removed_annually,installed_cumulative,considered_annually,avg_att,avg_util,avg_sub_norm,avg_eac,avg_pbc,SLF,ELF,GRR,DHCT,DHES,SHAES,DHCO,GCHPB
1,baseline,1,2024,0.0,0.0,NATURAL_GAS_BOILER,TOTAL,498584,498584,0,498584,0,0.0,0.0,0.0,0.0,0.0,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2025,0.0,0.13800424628450106,NATURAL_GAS_BOILER,TOTAL,488555,27832,37861,526416,45092,0.2841858297306099,0.6117528976417473,0.949587859743208,1619.097755699459,0.7278844065620528,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2026,0.0,0.13800424628450106,NATURAL_GAS_BOILER,TOTAL,475203,29201,42553,555617,50798,0.2852733324961821,0.6050070171986615,0.8613588724971682,1592.2115634473798,0.7285223336118013,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2027,0.0,0.13800424628450106,NATURAL_GAS_BOILER,TOTAL,459415,26399,42187,582016,50072,0.28430725882806274,0.6041002394195614,0.8246177254255798,1603.900962613836,0.7319963287441176,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2028,0.0,0.13800424628450106,NATURAL_GAS_BOILER,TOTAL,438980,23160,43595,605176,51759,0.28519587389780227,0.5912067237819046,0.7935116209333695,1592.6667439479124,0.7163221645817336,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2029,0.0,0.13800424628450106,NATURAL_GAS_BOILER,TOTAL,417609,20396,41767,625572,48578,0.28590345816991913,0.5976234865412829,0.7546928630485152,1617.588970315781,0.7306227573884012,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2030,0.0,0.5445859872611465,NATURAL_GAS_BOILER,TOTAL,394803,19042,41848,644614,49890,0.28495097219325216,0.5984285223472198,0.7134071237583307,1608.644638204049,0.7372291500027154,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2031,0.0,0.5445859872611465,NATURAL_GAS_BOILER,TOTAL,369065,17429,43167,662043,51836,0.28645683211645334,0.5915386338244067,0.6567746196574513,1593.508141060267,0.7335969152503178,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2032,0.0,0.5445859872611465,NATURAL_GAS_BOILER,TOTAL,343766,17107,42406,679150,51226,0.28790968634828873,0.5950151449964234,0.5968640570851518,1594.5272322648655,0.7459372887719329,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2033,0.0,0.5445859872611465,NATURAL_GAS_BOILER,TOTAL,315963,13987,41790,693137,49290,0.28548883837490235,0.5798643193022931,0.5225986775740573,1605.3238993710693,0.7330994346629479,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2034,0.0,0.5445859872611465,NATURAL_GAS_BOILER,TOTAL,288292,13162,40833,706299,50428,0.2861718988784893,0.5769686459402593,0.4460982568555869,1563.727750456096,0.7381477120838172,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2035,0.0,0.5445859872611465,NATURAL_GAS_BOILER,TOTAL,259288,14576,43580,720875,53423,0.2863815706663638,0.5707964624983163,0.36815618833971864,1560.2944611871292,0.7385797775384118,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2036,0.0,0.5445859872611465,NATURAL_GAS_BOILER,TOTAL,233127,10836,36997,731711,46570,0.28458532381602486,0.5558155039896873,0.27400382023463604,1613.8628086751128,0.7283264475011954,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2037,0.0,0.5445859872611465,NATURAL_GAS_BOILER,TOTAL,221433,16138,27832,747849,26632,0.34118593807896364,0.5579240983640144,0.27878642706236595,1466.295546710724,0.7167413596434851,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2038,0.0,0.5445859872611465,NATURAL_GAS_BOILER,TOTAL,210827,18595,29201,766444,19440,0.355124259533754,0.5570521701045305,0.24269677876403375,1517.0222222222221,0.7164600929278514,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2039,0.0,0.5445859872611465,NATURAL_GAS_BOILER,TOTAL,202343,17915,26399,784359,16706,0.37891744967863267,0.575018067939212,0.22447061599423498,1558.6646115168203,0.739738912489879,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2040,0.0,0.5445859872611465,NATURAL_GAS_BOILER,TOTAL,197620,18437,23160,802796,23779,0.27506121785981524,0.5262494151020749,0.11700806668309777,1680.9169855755079,0.7059828098527686,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2041,0.0,0.5445859872611465,NATURAL_GAS_BOILER,TOTAL,190981,13757,20396,816553,27687,0.28459284102088234,0.5255296011997401,0.09414378206854174,1733.1525625744935,0.7053782187858261,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
