scenario,scenario_name,iteration,year,nbh_in_grid_congestion_perc,nbh_with_dh_perc,heating_system,ownership,installed_current,installed_annually,removed_annually,installed_cumulative,avg_att,avg_util,avg_sub_norm,avg_eac,avg_pbc,SLF,ELF,GRR,DHCT,DHES,SHAES,DHCO,GCHPB
1,baseline,1,2024,0.0,0.0,NATURAL_GAS_BOILER,TOTAL,211360,211360,0,211360,0.0,0.0,0.0,0.0,0.0,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2025,0.0,0.0,NATURAL_GAS_BOILER,TOTAL,198389,16899,29870,228259,0.005074590440971358,0.011052958645919627,0.01208461489055707,26.491969943583644,0.013045748047569106,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2026,0.0,0.0,NATURAL_GAS_BOILER,TOTAL,191202,6643,13830,234902,0.007766437771340462,0.016861170736941444,0.016275404961872728,40.1753693557334,0.0198927483921419,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2027,0.0,0.0,NATURAL_GAS_BOILER,TOTAL,183062,7960,16100,242862,0.008322729809803222,0.018184559356769322,0.015985975333888607,43.74712633106705,0.021471835872424648,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2028,0.0,0.0,NATURAL_GAS_BOILER,TOTAL,175112,12568,20518,255430,0.0028049793321500717,0.006127130763306377,0.004904252856912521,14.805478577338421,0.0072345145736918415,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2029,0.0,0.0,NATURAL_GAS_BOILER,TOTAL,168617,10342,16837,265772,0.0060256172956541084,0.013199417763415003,0.00918677519039452,31.65032832977544,0.015590684586002096,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2030,0.0,0.0,NATURAL_GAS_BOILER,TOTAL,161329,8015,15303,273787,0.003324979633941488,0.007152430682155835,0.004378530684179134,17.24017602758985,0.0084282476982273,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2031,0.0,0.0,NATURAL_GAS_BOILER,TOTAL,152309,13103,22123,286890,0.002229956429560827,0.004816586631527147,0.0024989419388594322,11.510072709488819,0.0056787966988492795,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2032,0.0,0.0,NATURAL_GAS_BOILER,TOTAL,145295,10801,17815,297691,0.002670213237946958,0.0057037928743411724,0.0024408780127747236,13.801758410345547,0.006714986086472589,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2033,0.0,0.0,NATURAL_GAS_BOILER,TOTAL,137621,6465,14139,304156,0.004004480503237834,0.008694395367464157,0.0028811238696676957,20.82924656725895,0.010257700322206317,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2034,0.0,0.0,NATURAL_GAS_BOILER,TOTAL,127046,5412,15987,309568,0.006585040742616265,0.014516606479334549,0.0032624130550970415,32.57630313442799,0.017160461724907424,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2035,0.0,0.0,NATURAL_GAS_BOILER,TOTAL,118937,11357,19466,320925,0.002241329684440988,0.004819129962505227,6.136382281625194E-4,11.35527156844566,0.0056783967218599395,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2036,0.0,0.0,NATURAL_GAS_BOILER,TOTAL,112742,3177,9372,324102,0.004393135692242566,0.0094035229173577,4.687478854219229E-4,22.67515567989159,0.01107365199239603,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2037,0.0,0.0,NATURAL_GAS_BOILER,TOTAL,112659,16816,16899,340918,0.0025587008397432876,0.004513098660079634,2.991710842397691E-4,9.337686949428411,0.005164564600191748,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2038,0.0,0.0,NATURAL_GAS_BOILER,TOTAL,115521,9505,6643,350423,0.0036870929196903286,0.0063975952831603,3.418173464126859E-4,15.233072979954125,0.007301096070983626,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2039,0.0,0.0,NATURAL_GAS_BOILER,TOTAL,115552,7991,7960,358414,0.003684141050368784,0.0057472329691789815,4.1854502380594955E-4,14.005054269552252,0.006434930275449044,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2040,0.0,0.0,NATURAL_GAS_BOILER,TOTAL,115638,12654,12568,371068,0.0015720334864385258,0.003594309484076654,3.65795219794431E-5,9.347894517068262,0.004268401483289384,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2041,0.0,0.0,NATURAL_GAS_BOILER,TOTAL,115615,10319,10342,381387,0.002417843655810356,0.005319004411265109,7.579579322965705E-5,13.61094053981909,0.006286057996416691,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2042,0.0,0.0,NATURAL_GAS_BOILER,TOTAL,115676,8076,8015,389463,0.002900059225586621,0.0065462904311522074,5.4735243287613325E-5,16.959684701464226,0.007761700833007411,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2043,0.0,0.0,NATURAL_GAS_BOILER,TOTAL,116242,13669,13103,403132,0.0018527028773978734,0.004043902397894844,4.303294185324866E-5,10.538644396727229,0.004774302238060497,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2044,0.0,0.0,NATURAL_GAS_BOILER,TOTAL,116289,10848,10801,413980,0.002163605098691553,0.005007049872262024,4.4299021748151806E-5,12.867897726794128,0.0059548647967855115,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2045,0.0,0.0,NATURAL_GAS_BOILER,TOTAL,116341,6517,6465,420497,0.002636063234406134,0.007537648604700936,7.970214760822663E-5,20.788787169143536,0.009171510394799177,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2046,0.0,0.0,NATURAL_GAS_BOILER,TOTAL,116370,5441,5412,425938,0.004791381956031421,0.012114861359218703,1.5452754845652087E-4,34.326826786057026,0.01455602116028113,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2047,0.0,0.0,NATURAL_GAS_BOILER,TOTAL,116462,11449,11357,437387,0.0014539193034424076,0.004050554019249521,4.294736437269276E-5,10.962775803237442,0.004916098924518547,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2048,0.0,0.0,NATURAL_GAS_BOILER,TOTAL,116579,3294,3177,440681,0.0025912323640994023,0.0069608221862112974,6.834185457032192E-5,18.952747078741584,0.008417352126915283,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2049,0.0,0.0,NATURAL_GAS_BOILER,TOTAL,116647,16884,16816,457565,0.0013894629698587245,0.003815972108979914,4.6272012166121734E-5,9.463016586113655,0.004624808488686983,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2050,0.0,0.0,NATURAL_GAS_BOILER,TOTAL,117895,10753,9505,468318,0.0021425550195590948,0.0052350647008237656,6.493430065162691E-5,14.341312479075217,0.006265901261245324,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2024,0.0,0.0,NATURAL_GAS_BOILER,PRIVATELY_OWNED,111382,111382,0,111382,0.0,0.0,0.0,0.0,0.0,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2025,0.0,0.0,NATURAL_GAS_BOILER,PRIVATELY_OWNED,96991,301,14692,111683,0.28490200618596334,0.6205446782637734,0.6784648074269898,1487.3348839754817,0.7324255689563798,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2026,0.0,0.0,NATURAL_GAS_BOILER,PRIVATELY_OWNED,88326,179,8844,111862,0.2882259559498027,0.6257472469581118,0.6040084645906174,1490.9775342465753,0.7382543439608862,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
