scenario,scenario_name,iteration,year,nbh_in_grid_congestion_perc,nbh_with_dh_perc,heating_system,ownership,installed_current,installed_annually,removed_annually,installed_cumulative,considered_annually,avg_att,avg_util,avg_sub_norm,avg_eac,avg_pbc,SLF,ELF,GRR,DHCT,DHES,SHAES,DHCO,GCHPB
1,baseline,1,2024,0.0,0.0,NATURAL_GAS_BOILER,TOTAL,211360,211360,0,211360,0,0.0,0.0,0.0,0.0,0.0,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2025,0.0,0.38738738738738737,NATURAL_GAS_BOILER,TOTAL,210589,21706,22477,233066,26380,0.28546234030726597,0.6093387548651308,0.9468393898742666,1387.2928354814253,0.7242876234865905,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2026,0.0,0.38738738738738737,NATURAL_GAS_BOILER,TOTAL,206059,9519,14049,242585,16911,0.2834952100234923,0.5953571252526273,0.7517251387922109,1495.2039500916562,0.7281962430240415,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2027,0.0,0.38738738738738737,NATURAL_GAS_BOILER,TOTAL,202480,17929,21508,260514,24390,0.2865953129865144,0.5975085720993459,0.8225228085888219,1367.2739647396475,0.7217986788287845,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2028,0.0,0.38738738738738737,NATURAL_GAS_BOILER,TOTAL,198149,9188,13519,269702,18654,0.28740903617960095,0.584207574167366,0.7137894209635592,1422.3801329473572,0.7152354245857062,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2029,0.0,0.38738738738738737,NATURAL_GAS_BOILER,TOTAL,192216,13424,19357,283126,23609,0.2857213376044572,0.5968938705168908,0.7465334560371244,1414.3582955652505,0.7305937893695764,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2030,0.0,0.4144144144144144,NATURAL_GAS_BOILER,TOTAL,186032,13550,19734,296676,24650,0.28580388716049165,0.5839361733190986,0.6496829639829261,1374.3962271805274,0.7232429176906613,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2031,0.0,0.46846846846846846,NATURAL_GAS_BOILER,TOTAL,179481,7652,14203,304328,19313,0.28664574770173734,0.5806609713219948,0.5929952374876462,1436.6395174234972,0.7252056153715989,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2032,0.0,0.4954954954954955,NATURAL_GAS_BOILER,TOTAL,173670,8861,14672,313189,21333,0.2855270844005051,0.5732016791083342,0.5847047580217944,1405.721230019219,0.7153326528096531,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2033,0.0,0.5315315315315315,NATURAL_GAS_BOILER,TOTAL,165803,11913,19780,325102,24403,0.2842710191332074,0.5684752493754488,0.5034467520486889,1422.0493791746917,0.7187142752737858,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2034,0.0,0.5585585585585585,NATURAL_GAS_BOILER,TOTAL,156220,10582,20165,335684,24673,0.2847219213582446,0.568344077518009,0.41066293788385805,1382.4930085518583,0.7300027687019666,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2035,0.0,0.5765765765765766,NATURAL_GAS_BOILER,TOTAL,147496,9448,18172,345132,22522,0.28507782593098296,0.5627911367262474,0.341615785069349,1431.071441257437,0.7302152754729668,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2036,0.0,0.5945945945945946,NATURAL_GAS_BOILER,TOTAL,138468,4696,13724,349828,16972,0.2863724576280258,0.5535081164084465,0.2767746085075286,1454.0662267263729,0.7240722341422199,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2037,0.0,0.6036036036036037,NATURAL_GAS_BOILER,TOTAL,130985,14223,21706,364051,24017,0.3271356626161706,0.5627705267181126,0.2692579665947818,1356.719531998168,0.7287146285987797,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2038,0.0,0.6576576576576577,NATURAL_GAS_BOILER,TOTAL,127290,5824,9519,369875,12141,0.3530015926321306,0.5557128745698088,0.2146207696301779,1425.3769870686106,0.7184913174929087,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2039,0.0,0.6846846846846847,NATURAL_GAS_BOILER,TOTAL,121737,12376,17929,382251,19253,0.3482633662863429,0.5479271007793355,0.19038398551004745,1321.8189373084715,0.7110268114086613,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2040,0.0,0.7297297297297297,NATURAL_GAS_BOILER,TOTAL,118338,5789,9188,388040,13032,0.27689623530220386,0.5260313017178476,0.11698831782739658,1385.338781461019,0.7051993540227969,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2041,0.0,0.7567567567567568,NATURAL_GAS_BOILER,TOTAL,117906,12992,13424,401032,20811,0.2711066606259312,0.520881990450579,0.10224527610223919,1401.8136081879775,0.7007656610066064,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2042,0.0,0.7837837837837838,NATURAL_GAS_BOILER,TOTAL,115850,11494,13550,412526,18332,0.2712237637140128,0.5215639805615745,0.09994840989446444,1345.7444905084005,0.7020464786770503,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2043,0.0,0.8108108108108109,NATURAL_GAS_BOILER,TOTAL,114111,5913,7652,418439,15547,0.2757085071306396,0.5133869462942734,0.07760685530817006,1439.1291567504984,0.6914524357452304,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2044,0.0,0.8558558558558559,NATURAL_GAS_BOILER,TOTAL,112571,7321,8861,425760,18027,0.2692310761686418,0.5172765572923044,0.062215745105898085,1430.087258001886,0.7008300987580546,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2045,0.0,0.8558558558558559,NATURAL_GAS_BOILER,TOTAL,111544,10886,11913,436646,21673,0.2593106070869098,0.5091789331004655,0.053786931118787774,1432.3847644534674,0.6922173814891195,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2046,0.0,0.8558558558558559,NATURAL_GAS_BOILER,TOTAL,110667,9705,10582,446351,20433,0.2545913636650692,0.5129112049671387,0.0591079330435296,1421.1588117261292,0.6983304749040049,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2047,0.0,0.8558558558558559,NATURAL_GAS_BOILER,TOTAL,110019,8800,9448,455151,20590,0.26207271128224696,0.5118782435150517,0.052727757170597765,1453.4708596406022,0.69570821780569,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2048,0.0,0.8558558558558559,NATURAL_GAS_BOILER,TOTAL,109439,4116,4696,459267,16356,0.2666470500695158,0.5112242368569156,0.048726724059913164,1445.8844460748348,0.6940837522605029,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2049,0.0,0.8558558558558559,NATURAL_GAS_BOILER,TOTAL,108858,13642,14223,472909,27450,0.26520650273051904,0.5167754010696433,0.0477052100183675,1356.5900182149362,0.702898324669537,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2050,0.0,0.8558558558558559,NATURAL_GAS_BOILER,TOTAL,108316,5282,5824,478191,18875,0.2777984333802255,0.518069958772008,0.03933703990189487,1445.9990993377482,0.7027381998252186,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2024,0.0,0.0,NATURAL_GAS_BOILER,PRIVATELY_OWNED,111514,111514,0,111514,0,0.0,0.0,0.0,0.0,0.0,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2025,0.0,0.38738738738738737,NATURAL_GAS_BOILER,PRIVATELY_OWNED,109448,6868,8934,118382,11288,0.28546234030726597,0.6093387548651308,0.9468393898742666,1481.3734053862509,0.7242876234865905,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2026,0.0,0.38738738738738737,NATURAL_GAS_BOILER,PRIVATELY_OWNED,104498,4029,8979,122411,11126,0.2834952100234923,0.5953571252526273,0.7517251387922109,1503.5601294265684,0.7281962430240415,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2027,0.0,0.38738738738738737,NATURAL_GAS_BOILER,PRIVATELY_OWNED,100589,5092,9001,127503,11140,0.2865953129865144,0.5975085720993459,0.8225228085888219,1503.7482944344704,0.7217986788287845,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
