scenario,scenario_name,iteration,year,nbh_in_grid_congestion_perc,nbh_with_dh_perc,heating_system,ownership,installed_current,installed_annually,removed_annually,installed_cumulative,avg_att,avg_util,avg_sub_norm,avg_eac,avg_pbc,SLF,ELF,GRR,DHCT,DHES,SHAES,DHCO,GCHPB
1,baseline,1,2024,0.0,0.0,NATURAL_GAS_BOILER,TOTAL,211360,211360,0,211360,0.0,0.0,0.0,0.0,0.0,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2025,0.0,0.38738738738738737,NATURAL_GAS_BOILER,TOTAL,199483,19981,31858,231341,0.015256815069307572,0.02879099710827664,4.42143834273489E-6,79.85010658725108,0.039371739215295624,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2026,0.0,0.38738738738738737,NATURAL_GAS_BOILER,TOTAL,191494,5311,13300,236652,0.0200592250267053,0.03796963517567291,5.95224680784495E-7,106.541548842719,0.05193957210374806,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2027,0.0,0.38738738738738737,NATURAL_GAS_BOILER,TOTAL,184439,8797,15852,245449,0.014188656882989946,0.02701788542111248,0.0,74.70793386533649,0.03697966391092119,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2028,0.0,0.38738738738738737,NATURAL_GAS_BOILER,TOTAL,176060,12432,20811,257881,0.003763656282747338,0.0069895699609647,0.0,19.630270318580266,0.009543440870760245,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2029,0.0,0.38738738738738737,NATURAL_GAS_BOILER,TOTAL,168059,6562,14563,264443,0.02992041450312557,0.055589051731661114,0.0,157.40859262665194,0.07590347397171039,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2030,0.0,0.8558558558558559,NATURAL_GAS_BOILER,TOTAL,160438,7646,15267,272089,0.004623477623356805,0.008589669794636467,0.0,24.077590653409448,0.011728635286115474,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2031,0.0,0.8558558558558559,NATURAL_GAS_BOILER,TOTAL,152073,8993,17358,281082,0.0034062409500778944,0.006213192886945787,0.0,17.573088686345827,0.008468229092899186,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2032,0.0,0.8558558558558559,NATURAL_GAS_BOILER,TOTAL,145302,12955,19726,294037,0.003038640967334644,0.005693263669246832,0.0,15.76152527672919,0.00778023526203666,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2033,0.0,0.8558558558558559,NATURAL_GAS_BOILER,TOTAL,137066,9482,17718,303519,0.004037049265716151,0.007430743853654188,0.0,20.845681462837096,0.010136853464052291,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2034,0.0,0.8558558558558559,NATURAL_GAS_BOILER,TOTAL,126528,7505,18043,311024,0.005155864146519995,0.00962558970134711,0.0,25.466610346239953,0.013149418515390688,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2035,0.0,0.8558558558558559,NATURAL_GAS_BOILER,TOTAL,121821,8864,13571,319888,0.00417465807063358,0.007784273809325549,0.0,21.08212607765684,0.010632746196329914,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2036,0.0,0.8558558558558559,NATURAL_GAS_BOILER,TOTAL,116033,7505,13293,327393,0.0027295998709196043,0.004899882322040221,0.0,14.155369014713004,0.006667423515330397,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2037,0.0,0.8558558558558559,NATURAL_GAS_BOILER,TOTAL,115210,19158,19981,346551,0.003277968205556006,0.0045264980080846375,0.0,12.334166599114008,0.005970254960737955,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2038,0.0,0.8558558558558559,NATURAL_GAS_BOILER,TOTAL,115992,6093,5311,352644,0.006363178139091325,0.009058507395283718,0.0,25.171027095402984,0.011996966558152694,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
