scenario,scenario_name,iteration,year,nbh_in_grid_congestion_perc,nbh_with_dh_perc,heating_system,ownership,installed_current,installed_annually,removed_annually,installed_cumulative,considered_annually,avg_att,avg_util,avg_sub_norm,avg_eac,avg_pbc,SLF,ELF,GRR,DHCT,DHES,SHAES,DHCO,GCHPB
1,baseline,1,2024,0.0,0.0,NATURAL_GAS_BOILER,TOTAL,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2025,0.0,0.024943310657596373,NATURAL_GAS_BOILER,TOTAL,472226,513694,41468,513694,45974,0.2862358768993521,0.6545693810160668,0.9998985868705667,1796.3050854830992,0.7853077789404432,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2026,0.0,0.024943310657596373,NATURAL_GAS_BOILER,TOTAL,461728,23848,34346,537542,39412,0.28635878522093994,0.6511717391814068,0.8950176627170137,1818.0595757637268,0.7932907046272402,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2027,0.0,0.024943310657596373,NATURAL_GAS_BOILER,TOTAL,448750,24171,37149,561713,41677,0.28658701437392653,0.647907498421653,0.9882818688032583,1793.7256040501954,0.7766792604385879,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2028,0.0,0.024943310657596373,NATURAL_GAS_BOILER,TOTAL,434745,23528,37533,585241,42416,0.2862076421583155,0.6547477833040146,0.9837225173781273,1783.9740428140324,0.7876044497441751,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2029,0.0,0.024943310657596373,NATURAL_GAS_BOILER,TOTAL,417064,23250,40931,608491,46013,0.2864165189825198,0.6551486078278604,0.9784462387769302,1756.2027687827353,0.788813002149045,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2030,0.0,0.032879818594104306,NATURAL_GAS_BOILER,TOTAL,399254,24951,42761,633442,47872,0.28788616294621394,0.6570450856270341,0.9706480771138423,1746.8109333221926,0.7922650780647682,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2031,0.0,0.047619047619047616,NATURAL_GAS_BOILER,TOTAL,380266,22916,41904,656358,46485,0.28829824428380924,0.6636422165876514,0.9549168319860858,1760.4297945573842,0.8040241598122607,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2032,0.0,0.06235827664399093,NATURAL_GAS_BOILER,TOTAL,356866,22645,46045,679003,50507,0.28462822359651935,0.6495466442383538,0.9453397329792687,1718.5823747203358,0.7849954438359931,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2033,0.0,0.0782312925170068,NATURAL_GAS_BOILER,TOTAL,336949,19811,39728,698814,45062,0.28452153503704386,0.6486153841335124,0.9261701572779404,1750.1571168612134,0.7860214227812834,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
