scenario,scenario_name,iteration,dwelling_id,type,ownership,construction_year,adoption_year,hs_nb,old_hs,old_hs_age,trigger,adopted_hs,hs_in_ranking,hs_rank,hs_utility,hs_EAC,hs_PBC,hs_SN,hs_att
1,baseline,1,0,TERRACED,PRIVATELY_OWNED,2001,2024,1,NATURAL_GAS_BOILER,3,initialization,NONE,NONE,0,0,0,0,0,0
1,baseline,1,0,TERRACED,PRIVATELY_OWNED,2001,2033,2,NATURAL_GAS_BOILER,12,end_of_life,DISTRICT_HEATING,DISTRICT_HEATING,1,0.7011784056425324,629.0,0.7855946807127064,0.1761328453490369,0.9766252883298503
1,baseline,1,0,TERRACED,PRIVATELY_OWNED,2001,2033,2,NATURAL_GAS_BOILER,12,end_of_life,DISTRICT_HEATING,HYBRID_HEAT_PUMP,2,0.6597743810838133,763.0,0.7348663658451926,0.04255553479225916,0.9766252883298503
1,baseline,1,0,TERRACED,PRIVATELY_OWNED,2001,2033,2,NATURAL_GAS_BOILER,12,end_of_life,DISTRICT_HEATING,NATURAL_GAS_BOILER,3,0.6424023497633459,596.0,0.8236894360603653,0.07256328533692835,0.5233747116701497
1,baseline,1,0,TERRACED,PRIVATELY_OWNED,2001,2033,2,NATURAL_GAS_BOILER,12,end_of_life,DISTRICT_HEATING,ELECTRIC_HEAT_PUMP,4,0.5748529451916138,887.0,0.7351421717762696,0.03192369571475368,0.4766252883298503
1,baseline,1,0,TERRACED,PRIVATELY_OWNED,2001,2033,2,NATURAL_GAS_BOILER,12,end_of_life,DISTRICT_HEATING,NATURAL_GAS_BLOCK,5,0.0,597.0,0.0,0.0,0.0
1,baseline,1,64,TERRACED,PRIVATELY_OWNED,2002,2024,1,NATURAL_GAS_BOILER,7,initialization,NONE,NONE,0,0,0,0,0,0
1,baseline,1,64,TERRACED,PRIVATELY_OWNED,2002,2029,2,NATURAL_GAS_BOILER,12,end_of_life,ELECTRIC_HEAT_PUMP,ELECTRIC_HEAT_PUMP,1,0.6315034770856891,1180.0,0.7341021602160216,0.06030825461634196,0.7923039670337064
1,baseline,1,64,TERRACED,PRIVATELY_OWNED,2002,2029,2,NATURAL_GAS_BOILER,12,end_of_life,ELECTRIC_HEAT_PUMP,HYBRID_HEAT_PUMP,2,0.6053067408321711,1048.0,0.7234102931452502,0.03050323944573189,0.7076960329662936
1,baseline,1,64,TERRACED,PRIVATELY_OWNED,2002,2029,2,NATURAL_GAS_BOILER,12,end_of_life,ELECTRIC_HEAT_PUMP,NATURAL_GAS_BOILER,3,0.5741827830406706,939.0,0.7907760113332283,0.14859323988963422,0.20769603296629358
1,baseline,1,64,TERRACED,PRIVATELY_OWNED,2002,2029,2,NATURAL_GAS_BOILER,12,end_of_life,ELECTRIC_HEAT_PUMP,NATURAL_GAS_BLOCK,4,0.0,939.0,0.0,0.0,0.0
1,baseline,1,64,TERRACED,PRIVATELY_OWNED,2002,2029,2,NATURAL_GAS_BOILER,12,end_of_life,ELECTRIC_HEAT_PUMP,DISTRICT_HEATING,5,0.0,1064.0,0.0,0.0,0.0
1,baseline,1,64,TERRACED,PRIVATELY_OWNED,2002,2044,3,ELECTRIC_HEAT_PUMP,15,end_of_life,ELECTRIC_HEAT_PUMP,ELECTRIC_HEAT_PUMP,1,0.6987128970463274,719.0,0.8160597091751384,0.13573457854370488,0.7923039670337064
1,baseline,1,64,TERRACED,PRIVATELY_OWNED,2002,2044,3,ELECTRIC_HEAT_PUMP,15,end_of_life,ELECTRIC_HEAT_PUMP,HYBRID_HEAT_PUMP,2,0.6419225680785723,632.0,0.7780421168958742,0.03167090792164339,0.7076960329662936
1,baseline,1,64,TERRACED,PRIVATELY_OWNED,2002,2044,3,ELECTRIC_HEAT_PUMP,15,end_of_life,ELECTRIC_HEAT_PUMP,DISTRICT_HEATING,3,0.6350035235051098,1049.0,0.7558365758754862,0.15795760912484033,0.7076960329662936
1,baseline,1,64,TERRACED,PRIVATELY_OWNED,2002,2044,3,ELECTRIC_HEAT_PUMP,15,end_of_life,ELECTRIC_HEAT_PUMP,NATURAL_GAS_BOILER,4,0.5393043309037853,938.0,0.7570324881141045,0.0,0.20769603296629358
1,baseline,1,64,TERRACED,PRIVATELY_OWNED,2002,2044,3,ELECTRIC_HEAT_PUMP,15,end_of_life,ELECTRIC_HEAT_PUMP,NATURAL_GAS_BLOCK,5,0.0,939.0,0.0,0.0,0.0
1,baseline,1,1,SEMIDETACHED,PRIVATELY_OWNED,1930,2024,1,NATURAL_GAS_BOILER,11,initialization,NONE,NONE,0,0,0,0,0,0
1,baseline,1,1,SEMIDETACHED,PRIVATELY_OWNED,1930,2025,2,NATURAL_GAS_BOILER,12,end_of_life,NATURAL_GAS_BOILER,NATURAL_GAS_BOILER,1,0.5603539990652188,2524.0,0.6743500317057705,0.24809086833157862,0.5406784334024413
1,baseline,1,1,SEMIDETACHED,PRIVATELY_OWNED,1930,2025,2,NATURAL_GAS_BOILER,12,end_of_life,NATURAL_GAS_BOILER,HYBRID_HEAT_PUMP,2,0.5539325887938287,2832.0,0.5910684915413533,0.0,0.9593215665975587
1,baseline,1,1,SEMIDETACHED,PRIVATELY_OWNED,1930,2025,2,NATURAL_GAS_BOILER,12,end_of_life,NATURAL_GAS_BOILER,ELECTRIC_HEAT_PUMP,3,0.451843644811989,4100.0,0.5561312481730487,0.027215309582180516,0.45932156659755874
1,baseline,1,1,SEMIDETACHED,PRIVATELY_OWNED,1930,2025,2,NATURAL_GAS_BOILER,12,end_of_life,NATURAL_GAS_BOILER,NATURAL_GAS_BLOCK,4,0.0,2524.0,0.0,0.0,0.0
1,baseline,1,1,SEMIDETACHED,PRIVATELY_OWNED,1930,2025,2,NATURAL_GAS_BOILER,12,end_of_life,NATURAL_GAS_BOILER,DISTRICT_HEATING,5,0.0,2875.0,0.0,0.0,0.0
1,baseline,1,1,SEMIDETACHED,PRIVATELY_OWNED,1930,2037,3,NATURAL_GAS_BOILER,12,end_of_life,HYBRID_HEAT_PUMP,HYBRID_HEAT_PUMP,1,0.5478582571528733,2723.0,0.5328290870488323,0.19651162812435205,0.9593215665975587
1,baseline,1,1,SEMIDETACHED,PRIVATELY_OWNED,1930,2037,3,NATURAL_GAS_BOILER,12,end_of_life,HYBRID_HEAT_PUMP,NATURAL_GAS_BOILER,2,0.4912968219788756,2523.0,0.5973503161026403,0.035402468120502024,0.5406784334024413
1,baseline,1,1,SEMIDETACHED,PRIVATELY_OWNED,1930,2037,3,NATURAL_GAS_BOILER,12,end_of_life,HYBRID_HEAT_PUMP,ELECTRIC_HEAT_PUMP,3,0.39776989759179776,3884.0,0.4776216359538645,0.01681127513776996,0.45932156659755874
1,baseline,1,1,SEMIDETACHED,PRIVATELY_OWNED,1930,2037,3,NATURAL_GAS_BOILER,12,end_of_life,HYBRID_HEAT_PUMP,NATURAL_GAS_BLOCK,4,0.0,2524.0,0.0,0.0,0.0
1,baseline,1,1,SEMIDETACHED,PRIVATELY_OWNED,1930,2037,3,NATURAL_GAS_BOILER,12,end_of_life,HYBRID_HEAT_PUMP,DISTRICT_HEATING,5,0.0,2854.0,0.0,0.0,0.0
1,baseline,1,726,SEMIDETACHED,PRIVATELY_OWNED,1936,2024,1,NATURAL_GAS_BOILER,1,initialization,NONE,NONE,0,0,0,0,0,0
1,baseline,1,726,SEMIDETACHED,PRIVATELY_OWNED,1936,2035,2,NATURAL_GAS_BOILER,12,end_of_life,HYBRID_HEAT_PUMP,HYBRID_HEAT_PUMP,1,0.5595085731768411,2598.0,0.5815418129795812,0.15072635103806933,0.8801578361046525
1,baseline,1,726,SEMIDETACHED,PRIVATELY_OWNED,1936,2035,2,NATURAL_GAS_BOILER,12,end_of_life,HYBRID_HEAT_PUMP,DISTRICT_HEATING,2,0.5347908045628357,3291.0,0.566955574346299,0.12152938777433128,0.8801578361046525
