scenario,scenario_name,iteration,year,nbh_in_grid_congestion_perc,nbh_with_dh_perc,heating_system,ownership,installed_current,installed_annually,removed_annually,installed_cumulative,avg_att,avg_util,avg_sub_norm,avg_eac,avg_pbc,SLF,ELF,GRR,DHCT,DHES,SHAES,DHCO,GCHPB
1,baseline,1,2024,0.0,0.0,NATURAL_GAS_BOILER,TOTAL,211360,211360,0,211360,0.0,0.0,0.0,0.0,0.0,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2025,0.0,0.38738738738738737,NATURAL_GAS_BOILER,TOTAL,199821,11639,23178,222999,0.022751886832320656,0.04367286974590993,0.020533451439935624,118.16797545250496,0.057254651480792736,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2026,0.0,0.38738738738738737,NATURAL_GAS_BOILER,TOTAL,193871,10944,16894,233943,0.021806618234759295,0.04152218088758294,0.008546268582616203,114.05603821010573,0.05576333319985776,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2027,0.0,0.38738738738738737,NATURAL_GAS_BOILER,TOTAL,187521,12679,19029,246622,0.01322578885839746,0.024825856526590247,0.005135465046897739,68.64435823983891,0.03329040444442371,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2028,0.0,0.38738738738738737,NATURAL_GAS_BOILER,TOTAL,180071,9121,16571,255743,0.01445208759833249,0.027011553403580957,0.004612509423560985,74.39136294058179,0.036327744527843125,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2029,0.0,0.38738738738738737,NATURAL_GAS_BOILER,TOTAL,171684,13049,21436,268792,0.00785776370434317,0.015237782313230301,0.003125377311442964,41.74236100608629,0.02050156037982917,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2030,0.0,0.8558558558558559,NATURAL_GAS_BOILER,TOTAL,164561,9505,16628,278297,0.005160000838374308,0.009673697552406659,0.001355702866629114,26.59989920260886,0.013051083260687681,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2031,0.0,0.8558558558558559,NATURAL_GAS_BOILER,TOTAL,155587,4912,13886,283209,0.008855915242089262,0.017032226831840757,0.0027544760087635355,46.0957919541894,0.022990051936143303,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2032,0.0,0.8558558558558559,NATURAL_GAS_BOILER,TOTAL,150571,13357,18373,296566,0.003878616283781004,0.007447681032062034,0.001425725063859143,20.190032802876722,0.010023651844165392,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2033,0.0,0.8558558558558559,NATURAL_GAS_BOILER,TOTAL,141820,9120,17871,305686,0.0035836201443042223,0.006751143891766356,5.690721890561903E-4,18.695756919540838,0.009159676777941456,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2034,0.0,0.8558558558558559,NATURAL_GAS_BOILER,TOTAL,131464,6027,16383,311713,0.008744808967207184,0.01649884871518158,0.0014250892752748767,42.930291030153974,0.022383934671561266,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2035,0.0,0.8558558558558559,NATURAL_GAS_BOILER,TOTAL,122738,9360,18086,321073,0.003938229454543736,0.007293089980002463,5.066377673677636E-4,20.03134594280445,0.009891747885446799,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
