scenario,scenario_name,iteration,year,nbh_in_grid_congestion_perc,nbh_with_dh_perc,heating_system,ownership,installed_current,installed_annually,removed_annually,installed_cumulative,avg_att,avg_util,avg_sub_norm,avg_eac,avg_pbc,SLF,ELF,GRR,DHCT,DHES,SHAES,DHCO,GCHPB
1,baseline,1,2024,0.0,0.0,NATURAL_GAS_BOILER,TOTAL,211360,211360,0,211360,0.0,0.0,0.0,0.0,0.0,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2025,0.0,0.38738738738738737,NATURAL_GAS_BOILER,TOTAL,199289,11248,23319,222608,0.009281907203709876,0.020201884529419872,0.022009533561364623,48.25210553465116,0.02384187697132318,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2026,0.0,0.38738738738738737,NATURAL_GAS_BOILER,TOTAL,191111,13882,22060,236490,0.002805305442043314,0.005989215687742898,0.005956173900465012,14.782901690562047,0.007050519102976082,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2027,0.0,0.38738738738738737,NATURAL_GAS_BOILER,TOTAL,183947,9090,16254,245580,0.004166333634751646,0.008961925629194093,0.007997462343532782,22.063005531819332,0.010560456294008307,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2028,0.0,0.38738738738738737,NATURAL_GAS_BOILER,TOTAL,175376,6817,15388,252397,0.005087834171073545,0.011103153265088874,0.008824403924316443,26.627824568262174,0.013108259629760702,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2029,0.0,0.38738738738738737,NATURAL_GAS_BOILER,TOTAL,167294,7106,15188,259503,0.00757398878759637,0.016425608196622032,0.011594522805417768,39.90804434010301,0.01937614799963063,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2030,0.0,0.8558558558558559,NATURAL_GAS_BOILER,TOTAL,160437,11667,18524,271170,0.00244428050857729,0.005270563670766611,0.0032359677093893938,12.781097422395135,0.006212658058162997,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2031,0.0,0.8558558558558559,NATURAL_GAS_BOILER,TOTAL,152454,8433,16416,279603,0.003067914672622166,0.006681002522871359,0.0034421102010151992,15.963195685222711,0.007885365139621018,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2032,0.0,0.8558558558558559,NATURAL_GAS_BOILER,TOTAL,145985,12098,18567,291701,0.002665827525570157,0.0057396855615510865,0.002430594438296314,13.726841620179549,0.006764304906878052,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2033,0.0,0.8558558558558559,NATURAL_GAS_BOILER,TOTAL,138084,5978,13879,297679,0.004855642766373528,0.010881934893039394,0.003480922023903288,25.29625091298971,0.01289069893526132,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2034,0.0,0.8558558558558559,NATURAL_GAS_BOILER,TOTAL,127595,11900,22389,309579,0.002713426866178127,0.006016586260072862,0.0013269117610597099,13.384499725650548,0.007117639391371086,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
