scenario,scenario_name,iteration,year,nbh_in_grid_congestion_perc,nbh_with_dh_perc,heating_system,ownership,installed_current,installed_annually,removed_annually,installed_cumulative,avg_att,avg_util,avg_sub_norm,avg_eac,avg_pbc,SLF,ELF,GRR,DHCT,DHES,SHAES,DHCO,GCHPB
1,baseline,1,2024,0.0,0.0,NATURAL_GAS_BOILER,TOTAL,211360,211360,0,211360,0.0,0.0,0.0,0.0,0.0,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2025,0.0,0.38738738738738737,NATURAL_GAS_BOILER,TOTAL,199792,19497,31065,230857,0.00722264067073727,0.01328004968125153,1.0441801652744785E-6,37.54941446726009,0.01811428383167213,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2026,0.0,0.38738738738738737,NATURAL_GAS_BOILER,TOTAL,192120,8714,16386,239571,0.007477089121282662,0.01391957292646182,0.0,39.396915114151156,0.01901008710937228,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2027,0.0,0.38738738738738737,NATURAL_GAS_BOILER,TOTAL,184103,10820,18837,250391,0.011113573037823036,0.020595746414215917,0.0,58.90417723652772,0.028115226361868317,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2028,0.0,0.38738738738738737,NATURAL_GAS_BOILER,TOTAL,176127,4922,12898,255313,0.039569480614231066,0.0742802829114962,0.0,206.9640282582526,0.10152805421368652,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2029,0.0,0.38738738738738737,NATURAL_GAS_BOILER,TOTAL,168490,7002,14639,262315,0.005266399411087056,0.009864019101255263,0.0,27.614170162668973,0.0134794287991111,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2030,0.0,0.8648648648648649,NATURAL_GAS_BOILER,TOTAL,161477,10774,17787,273089,0.0027340627156054263,0.005148120830783752,0.0,14.326682663889109,0.0070386655672742895,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2031,0.0,0.8648648648648649,NATURAL_GAS_BOILER,TOTAL,152597,9517,18397,282606,0.004031143490153265,0.007516923997863525,0.0,20.89592349288569,0.010267600124256981,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2032,0.0,0.8648648648648649,NATURAL_GAS_BOILER,TOTAL,145681,7752,14668,290358,0.005111431186492655,0.009648615933645532,0.0,26.580176181889083,0.013195066103845196,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2033,0.0,0.8648648648648649,NATURAL_GAS_BOILER,TOTAL,136997,7583,16267,297941,0.005394906952017107,0.01012914871609175,0.0,28.094637224258246,0.0138449963361333,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
