scenario,scenario_name,iteration,year,nbh_in_grid_congestion_perc,nbh_with_dh_perc,heating_system,ownership,installed_current,installed_annually,removed_annually,installed_cumulative,considered_annually,avg_att,avg_util,avg_sub_norm,avg_eac,avg_pbc,SLF,ELF,GRR,DHCT,DHES,SHAES,DHCO,GCHPB
1,baseline,1,2024,0,0,NATURAL_GAS_BOILER,PRIVATELY_OWNED,416169,0,0,620904,0,0,0,0,0,0,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2024,0,0,NATURAL_GAS_BOILER,PRIVATELY_RENTED,89143,0,0,620904,0,0,0,0,0,0,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2024,0,0,NATURAL_GAS_BOILER,SOCIAL_HOUSING,115592,0,0,620904,0,0,0,0,0,0,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2024,0,0,NATURAL_GAS_BOILER,TOTAL,620904,0,0,620904,0,0,0,0,0,0,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2024,0,0,NATURAL_GAS_BLOCK,PRIVATELY_OWNED,0,0,0,0,0,0,0,0,0,0,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2024,0,0,NATURAL_GAS_BLOCK,PRIVATELY_RENTED,0,0,0,0,0,0,0,0,0,0,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2024,0,0,NATURAL_GAS_BLOCK,SOCIAL_HOUSING,0,0,0,0,0,0,0,0,0,0,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2024,0,0,NATURAL_GAS_BLOCK,TOTAL,0,0,0,0,0,0,0,0,0,0,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2024,0,0,HYBRID_HEAT_PUMP,PRIVATELY_OWNED,0,0,0,0,0,0,0,0,0,0,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
1,baseline,1,2024,0,0,HYBRID_HEAT_PUMP,PRIVATELY_RENTED,0,0,0,0,0,0,0,0,0,0,MEDIUM,MEDIUM,MEDIUM,5,COST_BASED,COST_BASED,false,false
